name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	10	9	19	0.00004
Mesorhizobium koreense	3074855	S	26	3	29	0.00007
Mesorhizobium amorphae	71433	S	21	7	28	0.00006
Mesorhizobium erdmanii	1777866	S	17	11	28	0.00006
Mesorhizobium terrae	2725666	S	17	3	20	0.00004
Mesorhizobium huakuii	28104	S	16	18	34	0.00008
Mesorhizobium opportunistum	593909	S	14	10	24	0.00005
Mesorhizobium loti	381	S	11	7	18	0.00004
Aminobacter sp. SR38	2774562	S	41	72	113	0.00025
Aminobacter sp. MSH1	374606	S	12	11	23	0.00005
Nitratireductor sp. GISD-1A_MAKvit	3234198	S	15	0	15	0.00003
Nitratireductor sp.	1872084	S	11	3	14	0.00003
Nitratireductor mangrovi	2599600	S	26	4	30	0.00007
Nitratireductor thuwali	2267699	S	15	0	15	0.00003
Nitratireductor rhodophyticola	2854036	S	13	3	16	0.00004
Phyllobacterium sp. A18/5-2	2978392	S	16	2	18	0.00004
Phyllobacterium sp. T1293	555317	S	10	1	11	0.00002
Phyllobacterium zundukense	1867719	S	21	2	23	0.00005
Aquibium microcysteis	675281	S	29	5	34	0.00008
Aquibium oceanicum	1670800	S	28	5	33	0.00007
Chelativorans sp. AA-79	3028735	S	20	2	22	0.00005
Methylobacterium sp. FF17	2984843	S	18	12	30	0.00007
Methylobacterium sp. 17Sr1-1	2202826	S	15	13	28	0.00006
Methylobacterium sp. WL1	2603276	S	12	12	24	0.00005
Methylobacterium aquaticum	270351	S	38	20	58	0.00013
Methylobacterium indicum	1775910	S	24	14	38	0.00009
Methylobacterium brachiatum	269660	S	22	7	29	0.00007
Methylobacterium radiodurans	2202828	S	20	3	23	0.00005
Methylobacterium currus	2051553	S	20	9	29	0.00007
Methylobacterium terrae	2202827	S	18	10	28	0.00006
Methylobacterium bullatum	570505	S	17	0	17	0.00004
Methylobacterium tardum	374432	S	16	6	22	0.00005
Methylobacterium organophilum	410	S	16	3	19	0.00004
Methylobacterium mesophilicum	39956	S	16	4	20	0.00004
Methylobacterium nodulans	114616	S	15	1	16	0.00004
Methylobacterium oryzae	334852	S	13	32	45	0.00010
Microvirga sp. VF16	2807101	S	12	1	13	0.00003
Microvirga sp. 17 mud 1-3	2082949	S	11	2	13	0.00003
Microvirga ossetica	1882682	S	21	3	24	0.00005
Microvirga lotononidis	864069	S	19	3	22	0.00005
Microvirga terrae	2740529	S	14	2	16	0.00004
Microvirga thermotolerans	2651334	S	11	2	13	0.00003
Methylorubrum populi	223967	S	37	14	51	0.00011
Methylorubrum extorquens	408	S	31	26	57	0.00013
Methylorubrum sp. B1-46	2897334	S	12	3	15	0.00003
Bosea sp. ANAM02	2020412	S	102	28	130	0.00029
Bosea sp. Tri-49	1867715	S	67	18	85	0.00019
Bosea sp. F3-2	2599640	S	51	11	62	0.00014
Bosea sp. AS-1	2015316	S	47	9	56	0.00013
Bosea sp. NBC_00550	2969621	S	40	8	48	0.00011
Bosea sp. PAMC 26642	1792307	S	25	4	29	0.00007
Bosea sp. 685	3080057	S	19	7	26	0.00006
Bosea sp. (in: a-proteobacteria)	1871050	S	17	0	17	0.00004
Bosea sp. RAC05	1842539	S	16	2	18	0.00004
Bosea beijingensis	3068632	S	72	22	94	0.00021
Bosea vestrisii	151416	S	42	12	54	0.00012
Bosea vaviloviae	1526658	S	21	8	29	0.00007
Ancylobacter sp. TS-1	1850374	S	21	6	27	0.00006
Ancylobacter sp. SL191	2995166	S	12	9	21	0.00005
Ancylobacter sp. WKF20	3039801	S	10	7	17	0.00004
Ancylobacter polymorphus	223390	S	23	7	30	0.00007
Ancylobacter novellus	921	S	16	4	20	0.00004
Ancylobacter pratisalsi	1745854	S	16	2	18	0.00004
Xanthobacter dioxanivorans	2528964	S	34	9	43	0.00010
Xanthobacter autotrophicus	280	S	17	19	36	0.00008
Pseudolabrys taiwanensis	331696	S	26	3	29	0.00007
Pseudolabrys sp. FHR47	2562284	S	22	3	25	0.00006
Labrys sp. KNU-23	2789216	S	33	3	36	0.00008
Starkeya sp. ORNL1	2709380	S	31	5	36	0.00008
Aquabacter sp. L1I39	2820278	S	19	2	21	0.00005
Azorhizobium caulinodans	7	S	14	2	16	0.00004
Devosia sp. A16	1736675	S	28	3	31	0.00007
Devosia sp. SL43	2806348	S	15	3	18	0.00004
Devosia sp. I507	2083786	S	12	2	14	0.00003
Devosia sp. RR2S18	3049774	S	12	1	13	0.00003
Devosia sp. FJ2-5-3	2976680	S	11	2	13	0.00003
Devosia sp. YIM 151766	3017325	S	10	2	12	0.00003
Devosia salina	2860336	S	18	5	23	0.00005
Devosia beringensis	2657486	S	15	3	18	0.00004
Devosia neptuniae	191302	S	14	2	16	0.00004
Devosia rhizoryzae	2774137	S	14	2	16	0.00004
Devosia ginsengisoli	400770	S	12	3	15	0.00003
Devosia lacusdianchii	2917991	S	10	2	12	0.00003
Youhaiella tibetensis	1447062	S	20	3	23	0.00005
Paradevosia shaoguanensis	1335043	S	11	2	13	0.00003
uncultured Roseibium sp.	1936171	S	51	3	54	0.00012
Roseibium sp. Sym1	3016006	S	17	3	20	0.00004
Roseibium aggregatum	187304	S	12	26	38	0.00009
Stappia sp.	1870903	S	19	0	19	0.00004
Stappia sp. ES.058	1881061	S	19	1	20	0.00004
Stappia indica	538381	S	23	5	28	0.00006
Breoghania sp.	2065378	S	40	5	45	0.00010
Breoghania sp. L-A4	2304600	S	19	2	21	0.00005
Pannonibacter phragmitetus	121719	S	45	13	58	0.00013
Labrenzia sp. PHM005	2590016	S	14	2	16	0.00004
Hyphomicrobium sp. MC1	717785	S	17	1	18	0.00004
Hyphomicrobium sp. DMF-1	3019544	S	17	1	18	0.00004
Hyphomicrobium sp. ghe19	2682968	S	14	0	14	0.00003
Hyphomicrobium denitrificans	53399	S	43	3	46	0.00010
Hyphomicrobium nitrativorans	1427356	S	12	1	13	0.00003
Methyloceanibacter caenitepidi	1384459	S	25	6	31	0.00007
Methyloceanibacter sp. wino2	2170729	S	18	5	23	0.00005
Rhodoplanes sp. Z2-YC6860	674703	S	33	2	35	0.00008
Rhodomicrobium vannielii	1069	S	12	2	14	0.00003
Rhodomicrobium lacus	2498452	S	11	2	13	0.00003
Methyloligella sp. GL2	2742204	S	17	1	18	0.00004
Aureimonas sp. SA4125	2826993	S	15	2	17	0.00004
Aureimonas sp. OT7	2816454	S	14	6	20	0.00004
Aureimonas sp. AU20	1349819	S	10	1	11	0.00002
Aureimonas altamirensis	370622	S	15	4	19	0.00004
Aureimonas populi	1701758	S	14	2	16	0.00004
Aureimonas mangrovi	2758041	S	12	1	13	0.00003
Martelella mediterranea	293089	S	16	18	34	0.00008
Aurantimonas sp. HBX-1	2906072	S	24	4	28	0.00006
Jiella pelagia	2986949	S	20	2	22	0.00005
Brucella sp. BE17	3142977	S	12	0	12	0.00003
Brucella anthropi	529	S	32	61	93	0.00021
Brucella intermedia	94625	S	22	4	26	0.00006
Brucella pseudogrignonensis	419475	S	17	6	23	0.00005
Methylocystis sp. MJC1	2654282	S	13	5	18	0.00004
Methylocystis iwaonis	2885079	S	19	6	25	0.00006
Methylocystis rosea	173366	S	17	19	36	0.00008
Methylocystis heyeri	391905	S	17	1	18	0.00004
Methylocystis echinoides	29468	S	15	0	15	0.00003
Methylocystis parvus	134	S	14	2	16	0.00004
Methylocystis bryophila	655015	S	10	0	10	0.00002
Methylosinus trichosporium	426	S	24	5	29	0.00007
Methylosinus sp. C49	2699395	S	16	3	19	0.00004
Nordella sp. HKS 07	2712222	S	38	2	40	0.00009
Pseudorhodoplanes sinuspersici	1235591	S	34	2	36	0.00008
Enhydrobacter sp.	1894999	S	30	2	32	0.00007
Terrihabitans soli	708113	S	11	1	12	0.00003
Methylovirgula sp. 4M-Z18	2293567	S	14	0	14	0.00003
Methylovirgula sp. HY1	2822761	S	12	1	13	0.00003
Methylovirgula ligni	569860	S	12	1	13	0.00003
Methylocella silvestris	199596	S	19	3	22	0.00005
Methylocella tundrae	227605	S	17	2	19	0.00004
Beijerinckia indica	533	S	11	0	11	0.00002
Methylocapsa sp. D3K7	3041435	S	10	0	10	0.00002
uncultured Pleomorphomonas sp.	442121	S	47	7	54	0.00012
Pleomorphomonas sp. PLEO	3239306	S	22	0	22	0.00005
Hartmannibacter diazotrophicus	1482074	S	16	2	18	0.00004
uncultured Cohaesibacter sp.	1002546	S	69	10	79	0.00018
Phreatobacter cathodiphilus	1868589	S	32	5	37	0.00008
Phreatobacter stygius	1940610	S	28	3	31	0.00007
Phreatobacter aquaticus	2570229	S	21	3	24	0.00005
Parvibaculum lavamentivorans	256618	S	18	2	20	0.00004
Kaustia mangrovi	2593653	S	18	2	20	0.00004
Pyruvatibacter mobilis	1712261	S	13	1	14	0.00003
Blastochloris viridis	1079	S	22	5	27	0.00006
Blastochloris tepida	2233851	S	22	6	28	0.00006
Chelatococcus sp. CO-6	1702325	S	19	7	26	0.00006
Chelatococcus daeguensis	444444	S	17	7	24	0.00005
Acuticoccus sp. I52.16.1	2928472	S	21	2	23	0.00005
Acuticoccus sp. MNP-M23	3072793	S	15	1	16	0.00004
Roseitalea porphyridii	1852022	S	26	4	30	0.00007
Oricola thermophila	2742145	S	10	1	11	0.00002
Kaistia sp. 32K	2795690	S	28	4	32	0.00007
Salinarimonas sp.	2766526	S	20	0	20	0.00004
Terrirubrum flagellatum	2895980	S	20	0	20	0.00004
Rhodoligotrophos sp. CJ14	3069264	S	20	0	20	0.00004
Chenggangzhangella methanolivorans	1437009	S	16	1	17	0.00004
Salaquimonas pukyongi	2712698	S	10	0	10	0.00002
Paracoccus sp. TOH	1263728	S	175	123	298	0.00067
Paracoccus sp. MA	2895796	S	116	121	237	0.00053
Paracoccus sp. S3-43	3030011	S	83	54	137	0.00031
Paracoccus sp. SCSIO 75233	3017782	S	67	36	103	0.00023
Paracoccus sp. AK26	2589076	S	47	19	66	0.00015
Paracoccus sp. MC1862	2760307	S	42	8	50	0.00011
Paracoccus sp. M09	3064531	S	36	26	62	0.00014
Paracoccus sp. Arc7-R13	2500532	S	14	22	36	0.00008
Paracoccus fistulariae	658446	S	364	90	454	0.00102
Paracoccus aminovorans	34004	S	253	94	347	0.00078
Paracoccus yeei	147645	S	180	190	370	0.00083
Paracoccus zhejiangensis	1077935	S	149	40	189	0.00043
Paracoccus denitrificans	266	S	114	67	181	0.00041
Paracoccus methylovorus	2812658	S	114	27	141	0.00032
Paracoccus kondratievae	135740	S	95	24	119	0.00027
Paracoccus versutus	34007	S	94	63	157	0.00035
Paracoccus jeotgali	2065379	S	87	20	107	0.00024
Paracoccus tegillarcae	1529068	S	87	12	99	0.00022
Paracoccus stylophorae	659350	S	72	26	98	0.00022
Paracoccus alcaliphilus	34002	S	69	16	85	0.00019
Paracoccus aminophilus	34003	S	67	8	75	0.00017
Paracoccus pantotrophus	82367	S	67	60	127	0.00029
Paracoccus contaminans	1945662	S	65	18	83	0.00019
Paracoccus albus	3017784	S	58	11	69	0.00016
Paracoccus marcusii	59779	S	57	60	117	0.00026
Paracoccus sediminicola	3017783	S	54	16	70	0.00016
Paracoccus suum	2259340	S	46	10	56	0.00013
Paracoccus aerodenitrificans	3017781	S	42	18	60	0.00013
Paracoccus seriniphilus	184748	S	40	4	44	0.00010
Paracoccus sanguinis	1545044	S	38	12	50	0.00011
Paracoccus liaowanqingii	2560053	S	37	6	43	0.00010
Paracoccus aestuarii	453842	S	34	8	42	0.00009
Paracoccus saliphilus	405559	S	31	3	34	0.00008
Rhodobacter capsulatus	1061	S	107	24	131	0.00029
Rhodobacter xanthinilyticus	1850250	S	77	30	107	0.00024
Rhodobacter sp. CZR27	2033869	S	39	12	51	0.00011
Gemmobacter fulvus	2840474	S	60	14	74	0.00017
Gemmobacter aquarius	2169400	S	47	9	56	0.00013
Fuscovulum blasticum	1075	S	59	12	71	0.00016
Fuscovulum ytuae	3042299	S	43	5	48	0.00011
Defluviimonas sp. SAOS-178_SWC	3121287	S	95	0	95	0.00021
Cereibacter sphaeroides	1063	S	52	18	70	0.00016
Cereibacter azotoformans	43057	S	35	10	45	0.00010
Thioclava nitratireducens	1915078	S	27	9	36	0.00008
Thioclava sp. GXIMD2076	3131931	S	12	0	12	0.00003
Thioclava electrotropha	1549850	S	16	4	20	0.00004
Tabrizicola piscis	2494374	S	67	10	77	0.00017
Rhodovulum sp. MB263	308754	S	16	5	21	0.00005
Rhodovulum sp. P5	1564506	S	14	2	16	0.00004
Rhodovulum sulfidophilum	35806	S	25	17	42	0.00009
Neotabrizicola shimadae	2807096	S	59	11	70	0.00016
Frigidibacter mobilis	1335048	S	55	19	74	0.00017
Pseudooceanicola spongiae	2613965	S	14	1	15	0.00003
Pseudooceanicola atlanticus	1461694	S	11	1	12	0.00003
Pseudooceanicola nitratireducens	517719	S	10	1	11	0.00002
Pseudooceanicola algae	1537215	S	10	1	11	0.00002
Haematobacter massiliensis	195105	S	39	11	50	0.00011
Tritonibacter scottomollicae	483013	S	15	2	17	0.00004
Tritonibacter mobilis	379347	S	13	8	21	0.00005
Pelagovum pacificum	2588711	S	18	2	20	0.00004
Pelagovum sp. HNIBRBA483	3233341	S	13	0	13	0.00003
Polymorphum gilvum	991904	S	30	8	38	0.00009
Silicimonas algicola	1826607	S	29	3	32	0.00007
Pukyongiella litopenaei	2605946	S	28	8	36	0.00008
Limimaricola variabilis	1492771	S	25	5	30	0.00007
Gymnodinialimonas ceratoperidinii	2856823	S	16	2	18	0.00004
Paroceanicella profunda	2579971	S	24	5	29	0.00007
Pacificitalea manganoxidans	1411902	S	19	4	23	0.00005
Roseinatronobacter sp. S2	3035471	S	13	0	13	0.00003
Roseicitreum antarcticum	564137	S	17	1	18	0.00004
Pontivivens ytuae	2789856	S	17	2	19	0.00004
Aliiroseovarius crassostreae	154981	S	14	1	15	0.00003
Falsirhodobacter algicola	2692330	S	17	3	20	0.00004
Pikeienuella piscinae	2748098	S	16	1	17	0.00004
Pseudorhodobacter turbinis	2500533	S	16	1	17	0.00004
Abyssibius alkaniclasticus	2881234	S	14	1	15	0.00003
Cognatishimia activa	1715691	S	12	0	12	0.00003
Profundibacter amoris	2171755	S	11	0	11	0.00002
Pontibrevibacter nitratireducens	2758038	S	10	2	12	0.00003
Sulfitobacter sp. LCG007	3233575	S	27	0	27	0.00006
Sulfitobacter sp. S190	2867022	S	24	5	29	0.00007
Sulfitobacter sp. THAF37	2587855	S	19	17	36	0.00008
Sulfitobacter sp. JL08	2070369	S	13	2	15	0.00003
Sulfitobacter faviae	1775881	S	16	20	36	0.00008
Sulfitobacter albidus	2829501	S	16	3	19	0.00004
Sulfitobacter alexandrii	1917485	S	14	10	24	0.00005
Sulfitobacter indolifex	225422	S	11	10	21	0.00005
Roseovarius sp. SCSIO 43702	2823043	S	20	4	24	0.00005
Roseovarius sp. THAF9	2587847	S	11	18	29	0.00007
Roseovarius indicus	540747	S	24	12	36	0.00008
Roseovarius pelagicus	2980108	S	14	4	18	0.00004
Roseovarius pacificus	337701	S	11	2	13	0.00003
Roseovarius faecimaris	2494550	S	11	2	13	0.00003
Roseovarius tolerans	74031	S	10	2	12	0.00003
Leisingera sp. S132	2867016	S	11	10	21	0.00005
Leisingera caerulea	506591	S	21	10	31	0.00007
Leisingera thetidis	2930199	S	20	7	27	0.00006
Leisingera aquaemixtae	1396826	S	14	7	21	0.00005
Leisingera methylohalidivorans	133924	S	12	4	16	0.00004
Salipiger sp. H15	3029062	S	31	0	31	0.00007
Salipiger sp. CCB-MM3	1792508	S	14	3	17	0.00004
Salipiger abyssi	1250539	S	35	16	51	0.00011
Salipiger profundus	1229727	S	29	14	43	0.00010
Phaeobacter inhibens	221822	S	33	14	47	0.00011
Phaeobacter piscinae	1580596	S	20	15	35	0.00008
Phaeobacter gallaeciensis	60890	S	15	7	22	0.00005
Ruegeria sp. B32	2867020	S	11	4	15	0.00003
Ruegeria pomeroyi	89184	S	20	11	31	0.00007
Ruegeria conchae	981384	S	10	3	13	0.00003
uncultured Celeribacter sp.	1303376	S	21	2	23	0.00005
Celeribacter indicus	1208324	S	20	10	30	0.00007
Celeribacter baekdonensis	875171	S	14	3	17	0.00004
Celeribacter ethanolicus	1758178	S	12	4	16	0.00004
Celeribacter marinus	1397108	S	10	0	10	0.00002
Jannaschia sp. GRR-S6-38	3038773	S	23	5	28	0.00006
Jannaschia sp. W003	2867012	S	17	3	20	0.00004
Jannaschia sp. CCS1	290400	S	15	1	16	0.00004
Jannaschia sp. M317	2867011	S	11	1	12	0.00003
Sagittula sp. MA-2	3048007	S	12	16	28	0.00006
Sagittula stellata	52603	S	19	0	19	0.00004
Roseivivax sp. THAF30	2587852	S	12	15	27	0.00006
Roseivivax marinus	1379903	S	19	3	22	0.00005
Pseudosulfitobacter pseudonitzschiae	1402135	S	25	12	37	0.00008
Pseudosulfitobacter sp. DSM 107133	2883100	S	12	7	19	0.00004
Thalassovita sp.	1979401	S	24	4	28	0.00006
Thalassovita gelatinovora	53501	S	10	1	11	0.00002
Roseobacter fucihabitans	1537242	S	10	0	10	0.00002
Dinoroseobacter shibae	215813	S	27	13	40	0.00009
Mameliella alba	561184	S	24	8	32	0.00007
Marinovum algicola	42444	S	24	0	24	0.00005
Roseibacterium elongatum	159346	S	23	4	27	0.00006
Ponticoccus alexandrii	1943633	S	20	5	25	0.00006
Ketogulonicigenium robustum	92947	S	11	1	12	0.00003
Roseicyclus marinus	2161673	S	19	0	19	0.00004
Loktanella salsilacus	195913	S	18	1	19	0.00004
Actibacterium sp. EMB200-NS6	1609966	S	18	10	28	0.00006
Tropicibacter oceani	3058420	S	15	3	18	0.00004
Antarctobacter heliothermus	74033	S	14	1	15	0.00003
Alloyangia pacifica	311180	S	14	3	17	0.00004
Tateyamaria omphalii	299262	S	13	1	14	0.00003
Oceanicola sp. D3	2587163	S	11	1	12	0.00003
Sphingomonas sp. IC081	304378	S	39	77	116	0.00026
Sphingomonas sp. C3-2	3062169	S	20	2	22	0.00005
Sphingomonas sp. CL5.1	2653203	S	18	6	24	0.00005
Sphingomonas sp. SUN039	2937787	S	17	1	18	0.00004
Sphingomonas sp. R1	399176	S	16	4	20	0.00004
Sphingomonas sp. SUN019	2937788	S	16	5	21	0.00005
Sphingomonas sp. M1-B02	3114300	S	15	0	15	0.00003
Sphingomonas sp. MM-1	745310	S	14	8	22	0.00005
Sphingomonas sp. HMP9	1517554	S	14	5	19	0.00004
Sphingomonas sp. AAP5	1523415	S	14	3	17	0.00004
Sphingomonas sp. 7/4-4	3018446	S	13	4	17	0.00004
Sphingomonas sp. So64.6b	2997354	S	13	3	16	0.00004
Sphingomonas sp. S2-65	2903960	S	13	2	15	0.00003
Sphingomonas sp. NBWT7	2596913	S	13	4	17	0.00004
Sphingomonas sp. Y38-1Y	3078265	S	13	3	16	0.00004
Sphingomonas sp. HMP6	1517551	S	13	2	15	0.00003
Sphingomonas sp. NIBR02145	3014784	S	12	2	14	0.00003
Sphingomonas sp. LY54	3095343	S	12	0	12	0.00003
Sphingomonas sp. QA11	2950605	S	12	10	22	0.00005
Sphingomonas sp. NY01	2968057	S	11	0	11	0.00002
Sphingomonas sp. CV7422	3018036	S	10	5	15	0.00003
Sphingomonas sp. PAMC26645	2565555	S	10	3	13	0.00003
Sphingomonas sp. LM7	1938607	S	10	3	13	0.00003
Sphingomonas sp. LY29	3095341	S	10	0	10	0.00002
Sphingomonas sanxanigenens	397260	S	26	8	34	0.00008
Sphingomonas profundi	2681549	S	22	6	28	0.00006
Sphingomonas naphthae	1813468	S	21	12	33	0.00007
Sphingomonas hankookensis	563996	S	18	10	28	0.00006
Sphingomonas taxi	1549858	S	17	9	26	0.00006
Sphingomonas parapaucimobilis	28213	S	15	0	15	0.00003
Sphingomonas hengshuiensis	1609977	S	15	3	18	0.00004
Sphingomonas morindae	1541170	S	15	3	18	0.00004
Sphingomonas suaedae	2599297	S	14	3	17	0.00004
Sphingomonas radiodurans	2890321	S	14	3	17	0.00004
Sphingomonas lacunae	2698828	S	13	1	14	0.00003
Sphingomonas abietis	3012344	S	12	2	14	0.00003
Sphingomonas psychrotolerans	1327635	S	12	3	15	0.00003
Sphingomonas aliaeris	2759526	S	12	2	14	0.00003
Sphingomonas paucimobilis	13689	S	11	6	17	0.00004
Sphingomonas koreensis	93064	S	11	6	17	0.00004
Sphingomonas panacis	1560345	S	11	2	13	0.00003
Sphingomonas ginsengisoli An et al. 2013	363835	S	10	2	12	0.00003
Sphingomonas donggukensis	2949093	S	10	3	13	0.00003
Sphingomonas alpina	653931	S	10	2	12	0.00003
Sphingomonas insulae	424800	S	10	4	14	0.00003
Sphingopyxis sp. BSN-002	2911495	S	109	22	131	0.00029
Sphingopyxis sp. FD7	1914525	S	43	13	56	0.00013
Sphingopyxis sp. DBS4	2968500	S	41	19	60	0.00013
Sphingopyxis sp. YF1	2482763	S	36	10	46	0.00010
Sphingopyxis sp. QXT-31	1357916	S	32	9	41	0.00009
Sphingopyxis sp. 113P3	292913	S	29	6	35	0.00008
Sphingopyxis sp. PAMC25046	2565556	S	26	7	33	0.00007
Sphingopyxis sp. USTB-05	2830667	S	26	6	32	0.00007
Sphingopyxis sp. PET50	2976533	S	25	6	31	0.00007
Sphingopyxis sp. OPL5	2486273	S	21	4	25	0.00006
Sphingopyxis sp. EG6	1874061	S	17	4	21	0.00005
Sphingopyxis sp. GC21	2933562	S	13	19	32	0.00007
Sphingopyxis sp. TUF1	3114367	S	11	0	11	0.00002
Sphingopyxis terrae	33052	S	82	119	201	0.00045
Sphingopyxis macrogoltabida	33050	S	68	15	83	0.00019
Sphingopyxis granuli	267128	S	29	26	55	0.00012
Sphingopyxis lindanitolerans	2054227	S	26	7	33	0.00007
Sphingopyxis fribergensis	1515612	S	24	4	28	0.00006
Sphingopyxis chilensis	180400	S	18	0	18	0.00004
uncultured Sphingopyxis sp.	310581	S	18	3	21	0.00005
Sphingopyxis alaskensis	117207	S	15	3	18	0.00004
Sphingopyxis indica	436663	S	14	4	18	0.00004
Novosphingobium sp. EMRT-2	2571749	S	49	12	61	0.00014
Novosphingobium sp. THN1	1016987	S	46	11	57	0.00013
Novosphingobium sp. ES2-1	2780074	S	35	22	57	0.00013
Novosphingobium sp. P6W	1609758	S	27	2	29	0.00007
Novosphingobium sp. ZN18A2	3079861	S	23	0	23	0.00005
Novosphingobium sp. Gsoil 351	2675225	S	20	1	21	0.00005
Novosphingobium sp. 9	2025349	S	19	2	21	0.00005
Novosphingobium sp. KA1	164608	S	16	25	41	0.00009
Novosphingobium sp. KACC 22771	3025670	S	16	2	18	0.00004
Novosphingobium sp. RL4	3109595	S	15	0	15	0.00003
Novosphingobium sp. PP1Y	702113	S	12	6	18	0.00004
Novosphingobium resinovorum	158500	S	41	9	50	0.00011
Novosphingobium aromaticivorans	48935	S	31	11	42	0.00009
Novosphingobium ginsenosidimutans	1176536	S	29	3	32	0.00007
Novosphingobium olei	2728851	S	28	0	28	0.00006
Novosphingobium kaempferiae	2896849	S	25	3	28	0.00006
Novosphingobium capsulatum	13688	S	23	0	23	0.00005
Novosphingobium pentaromativorans	205844	S	20	16	36	0.00008
Novosphingobium humi	2282397	S	20	3	23	0.00005
Novosphingobium decolorationis	2698673	S	17	4	21	0.00005
Sphingobium sp. TKS	1315974	S	32	16	48	0.00011
Sphingobium sp. CAP-1	2676077	S	20	9	29	0.00007
Sphingobium sp. RAC03	1843368	S	16	3	19	0.00004
Sphingobium sp. AntQ-1	2930091	S	14	5	19	0.00004
Sphingobium sp. JS3065	2970925	S	14	9	23	0.00005
Sphingobium sp. WTD-1	2979467	S	14	18	32	0.00007
Sphingobium sp. Cam5-1	2789327	S	14	6	20	0.00004
Sphingobium sp. V4	3038927	S	14	3	17	0.00004
Sphingobium sp. SCG-1	2072936	S	14	1	15	0.00003
Sphingobium sp. YG1	2082188	S	13	5	18	0.00004
Sphingobium sp. MI1205	407020	S	12	8	20	0.00004
Sphingobium sp. EP60837	1855519	S	12	2	14	0.00003
Sphingobium sp. KCTC 72723	2733867	S	12	2	14	0.00003
Sphingobium sp. SYK-6	627192	S	12	2	14	0.00003
Sphingobium sp. AP49	1144307	S	10	3	13	0.00003
Sphingobium yanoikuyae	13690	S	48	64	112	0.00025
Sphingobium xenophagum	121428	S	22	9	31	0.00007
Sphingobium cloacae	120107	S	17	11	28	0.00006
Sphingobium amiense	135719	S	17	11	28	0.00006
Sphingobium phenoxybenzoativorans	1592790	S	17	3	20	0.00004
Sphingobium baderi	1332080	S	13	30	43	0.00010
Blastomonas sp.	1909299	S	19	23	42	0.00009
Blastomonas sp. RAC04	1842535	S	13	14	27	0.00006
Blastomonas fulva	1550728	S	10	13	23	0.00005
Rhizorhabdus wittichii	160791	S	26	7	33	0.00007
Rhizorhabdus dicambivorans	1850238	S	17	7	24	0.00005
Rhizorhabdus phycosphaerae	2711156	S	15	1	16	0.00004
Parasphingorhabdus sp. SCSIO 66989	3071408	S	11	0	11	0.00002
Parasphingorhabdus litoris	394733	S	10	1	11	0.00002
Aquisediminimonas profunda	1550733	S	19	0	19	0.00004
Hankyongella ginsenosidimutans	1763828	S	17	2	19	0.00004
Allosphingosinicella indica	941907	S	16	2	18	0.00004
Sphingosinithalassobacter tenebrarum	2711215	S	10	2	12	0.00003
Parasphingopyxis algicola	2026624	S	12	0	12	0.00003
Stakelama saccharophila	3075605	S	13	1	14	0.00003
Erythrobacter sp.	1042	S	32	12	44	0.00010
Erythrobacter sp. BLCC-B19	3025315	S	21	6	27	0.00006
Erythrobacter sp. HL-111	1798193	S	12	4	16	0.00004
Erythrobacter sp. JK5	2829500	S	11	3	14	0.00003
Erythrobacter sp. SDW2	2907154	S	11	2	13	0.00003
Erythrobacter sp. 3-20A1M	2653850	S	10	4	14	0.00003
Erythrobacter litoralis	39960	S	22	7	29	0.00007
Erythrobacter neustonensis	1112	S	16	4	20	0.00004
uncultured Erythrobacter sp.	263913	S	16	4	20	0.00004
Erythrobacter aureus	2182384	S	11	2	13	0.00003
Porphyrobacter sp. YT40	2547601	S	28	12	40	0.00009
Porphyrobacter sp. ULC335	2854260	S	19	4	23	0.00005
Porphyrobacter sp. CACIAM 03H1	2003315	S	17	5	22	0.00005
Porphyrobacter sp. LM 6	1896196	S	12	3	15	0.00003
Porphyrobacter sp. HT-58-2	2023229	S	11	2	13	0.00003
Qipengyuania flava	192812	S	30	16	46	0.00010
Qipengyuania spongiae	2909673	S	13	5	18	0.00004
Qipengyuania citrea	225971	S	12	5	17	0.00004
Croceicoccus naphthovorans	1348774	S	41	22	63	0.00014
Croceicoccus sp. Ery15	1703338	S	12	11	23	0.00005
Croceicoccus sp. YJ47	2798724	S	11	2	13	0.00003
Croceicoccus marinus	450378	S	30	11	41	0.00009
Altererythrobacter sp. B11	2060312	S	12	4	16	0.00004
Altererythrobacter sp. H2	3108391	S	12	0	12	0.00003
Altererythrobacter sp. ZODW24	2185142	S	11	0	11	0.00002
Altererythrobacter sp. CAU 1644	3032592	S	11	3	14	0.00003
Altererythrobacter sp. BO-6	2604537	S	10	2	12	0.00003
