name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Herbinix luporum	1679721	S	14	2	16	0.00004
[Clostridium] colinum	36835	S	14	0	14	0.00003
Stomatobaculum sp. F0698	3059030	S	10	0	10	0.00002
Vallitalea guaymasensis	1185412	S	11	0	11	0.00003
Defluviitalea saccharophila	879970	S	14	0	14	0.00003
Faecalibacterium prausnitzii	853	S	1879	455	2334	0.00563
Faecalibacterium sp. I3-3-33	2929492	S	102	30	132	0.00032
Faecalibacterium sp. I4-3-84	2929495	S	97	54	151	0.00036
Faecalibacterium sp. I4-1-79	2929494	S	93	34	127	0.00031
Faecalibacterium sp. I3-3-89	2929493	S	71	12	83	0.00020
Faecalibacterium sp. IP-3-29	2929489	S	68	57	125	0.00030
Faecalibacterium sp. HTF-F	2929491	S	47	8	55	0.00013
Faecalibacterium sp. I2-3-92	2929490	S	38	33	71	0.00017
Faecalibacterium sp. IP-1-18	2929488	S	30	57	87	0.00021
Faecalibacterium taiwanense	3030638	S	159	0	159	0.00038
Faecalibacterium duncaniae	411483	S	100	85	185	0.00045
Ruminococcus sp. SR1/5	657323	S	100	365	465	0.00112
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	259	8	267	0.00064
Ruminococcus bovis	2564099	S	84	2	86	0.00021
Ruminococcus champanellensis	1161942	S	50	1	51	0.00012
Ruminococcus albus	1264	S	44	0	44	0.00011
Ruminococcus gauvreauii	438033	S	21	0	21	0.00005
Flavonifractor plautii	292800	S	263	28	291	0.00070
Vescimonas coprocola	2714355	S	114	22	136	0.00033
Vescimonas fastidiosa	2714353	S	78	14	92	0.00022
Ruthenibacterium lactatiformans	1550024	S	156	7	163	0.00039
Caproicibacterium sp. BJN0003	2994078	S	78	2	80	0.00019
Caproicibacterium argilliputei	3030016	S	34	2	36	0.00009
Caproicibacterium lactatifermentans	2666138	S	25	2	27	0.00007
Subdoligranulum variabile	214851	S	65	4	69	0.00017
uncultured Subdoligranulum sp.	512298	S	62	0	62	0.00015
Oscillibacter hominis	2763056	S	56	3	59	0.00014
Oscillibacter sp. PEA192	2109687	S	47	0	47	0.00011
Lawsonibacter asaccharolyticus	2108523	S	78	8	86	0.00021
Pusillibacter faecalis	2714358	S	51	3	54	0.00013
Dysosmobacter welbionis	2093857	S	46	8	54	0.00013
Anaerotruncus colihominis	169435	S	45	6	51	0.00012
Acetivibrio clariflavus	288965	S	16	5	21	0.00005
Acetivibrio thermocellus	1515	S	12	1	13	0.00003
Ruminiclostridium herbifermentans	2488810	S	13	2	15	0.00004
Ruminiclostridium papyrosolvens	29362	S	10	1	11	0.00003
Solibaculum mannosilyticum	2780922	S	23	2	25	0.00006
Ethanoligenens harbinense	253239	S	20	0	20	0.00005
Thermoclostridium stercorarium	1510	S	17	12	29	0.00007
Clostridium sp. M62/1	411486	S	61	2	63	0.00015
Clostridium sp. DL-VIII	641107	S	44	3	47	0.00011
Clostridium sp. SY8519	1042156	S	21	0	21	0.00005
Clostridium sp. OS1-26	3070681	S	17	1	18	0.00004
Clostridium sp. BJN0001	2930219	S	16	1	17	0.00004
Clostridium sp. BJN0013	3236840	S	15	0	15	0.00004
Clostridium sp. MB40-C1	3070996	S	13	0	13	0.00003
Clostridium sp. JN-9	2507159	S	12	0	12	0.00003
Clostridium sp. MD294	97138	S	11	0	11	0.00003
Clostridium sp. JS66	3064705	S	11	3	14	0.00003
Clostridium sp. C1	1155388	S	11	0	11	0.00003
Clostridium sp. JN-1	2483110	S	10	1	11	0.00003
Clostridium perfringens	1502	S	110	118	228	0.00055
Clostridium botulinum	1491	S	83	19	102	0.00025
Clostridium estertheticum	238834	S	57	2	59	0.00014
Clostridium gelidum	704125	S	54	1	55	0.00013
Clostridium beijerinckii	1520	S	50	21	71	0.00017
Clostridium saccharoperbutylacetonicum	36745	S	43	1	44	0.00011
Clostridium intestinale	36845	S	32	0	32	0.00008
Clostridium baratii	1561	S	27	1	28	0.00007
Clostridium felsineum	36839	S	25	0	25	0.00006
Clostridium pasteurianum	1501	S	24	0	24	0.00006
Clostridium bornimense	1216932	S	23	3	26	0.00006
Clostridium tetani	1513	S	22	1	23	0.00006
Clostridium saccharobutylicum	169679	S	22	0	22	0.00005
Clostridium manihotivorum	2320868	S	21	0	21	0.00005
Clostridium taeniosporum	394958	S	21	0	21	0.00005
Clostridium septicum	1504	S	20	1	21	0.00005
Clostridium carboxidivorans	217159	S	18	4	22	0.00005
Clostridium butyricum	1492	S	18	15	33	0.00008
Clostridium kluyveri	1534	S	18	0	18	0.00004
Clostridium isatidis	182773	S	17	0	17	0.00004
Clostridium chauvoei	46867	S	17	1	18	0.00004
Clostridium argentinense	29341	S	17	0	17	0.00004
Clostridium cellulovorans	1493	S	16	0	16	0.00004
Clostridium tyrobutyricum	1519	S	15	0	15	0.00004
Clostridium gasigenes	94869	S	14	0	14	0.00003
Clostridium tagluense	360422	S	13	0	13	0.00003
Clostridium cadaveris	1529	S	13	0	13	0.00003
Clostridium fermenticellae	2068654	S	11	0	11	0.00003
Clostridium acetobutylicum	1488	S	11	0	11	0.00003
Caloramator sp. mosi_1	3023090	S	10	0	10	0.00002
Proteiniclasticum sp. QWL-01	3036945	S	23	0	23	0.00006
Crassaminicella profunda	1286698	S	11	0	11	0.00003
Sarcina sp. JB2	2726954	S	13	0	13	0.00003
Oceanirhabdus sp. W0125-5	2999116	S	13	0	13	0.00003
Eubacterium ventriosum	39496	S	215	3	218	0.00053
Eubacterium callanderi	53442	S	31	8	39	0.00009
Eubacterium sp. MSJ-33	2841528	S	31	5	36	0.00009
Eubacterium limosum	1736	S	24	6	30	0.00007
Acetobacterium wieringae	52694	S	25	2	27	0.00007
uncultured Acetobacterium sp.	217139	S	12	0	12	0.00003
Caproicibacter fermentans	2576756	S	55	2	57	0.00014
Caproicibacter sp. BJN0012	3110227	S	30	0	30	0.00007
Caproiciproducens sp. CPB-2	3030017	S	58	0	58	0.00014
Caproiciproducens sp. NJN-50	2507162	S	10	0	10	0.00002
Acutalibacter muris	1796620	S	12	0	12	0.00003
Intestinimonas butyriciproducens	1297617	S	76	1	77	0.00019
Flintibacter sp. KGMB00164	2610895	S	39	0	39	0.00009
Massilistercora timonensis	2086584	S	23	0	23	0.00006
Sinanaerobacter sp. ZZT-01	3111540	S	10	0	10	0.00002
Desulfitobacterium hafniense	49338	S	13	2	15	0.00004
Syntrophobotulus glycolicus	51197	S	10	0	10	0.00002
Intestinibacillus sp. NTUH-41-i26	3079303	S	34	0	34	0.00008
Agathobaculum sp. NTUH-O15-33	3079302	S	26	0	26	0.00006
Aristaeella lactis	3046383	S	18	4	22	0.00005
Aristaeella hokkaidonensis	3046382	S	13	3	16	0.00004
Dehalobacterium formicoaceticum	51515	S	13	0	13	0.00003
Syntrophomonas wolfei	863	S	11	0	11	0.00003
Maliibacterium massiliense	2086585	S	15	0	15	0.00004
Romboutsia ilealis	1115758	S	230	14	244	0.00059
Romboutsia sp. 13368	2708053	S	27	3	30	0.00007
Romboutsia sp. CE17	2724150	S	15	1	16	0.00004
Clostridioides difficile	1496	S	143	1179	1322	0.00319
Intestinibacter bartlettii	261299	S	84	0	84	0.00020
Paraclostridium sordellii	1505	S	30	0	30	0.00007
Paraclostridium bifermentans	1490	S	17	0	17	0.00004
Terrisporobacter petrolearius	1460447	S	13	17	30	0.00007
Terrisporobacter glycolicus	36841	S	11	0	11	0.00003
Peptacetobacter hiranonis	89152	S	26	0	26	0.00006
Acetoanaerobium sticklandii	1511	S	116	1	117	0.00028
Aminipila luticellarii	2507160	S	20	1	21	0.00005
Aminipila terrae	2697030	S	12	0	12	0.00003
Emergencia timonensis	1776384	S	22	0	22	0.00005
Alkaliphilus metalliredigens	208226	S	11	0	11	0.00003
Caminicella sporogenes	166485	S	11	0	11	0.00003
Thermoanaerobacterium sp. RBIITD	1550240	S	12	17	29	0.00007
Anoxybacter fermentans	1323375	S	10	0	10	0.00002
Christensenella minuta	626937	S	12	0	12	0.00003
Monoglobus pectinilyticus	1981510	S	22	0	22	0.00005
Natranaerobius thermophilus	375929	S	10	0	10	0.00002
Streptococcus parasuis	1501662	S	2174	157	2331	0.00562
Streptococcus salivarius	1304	S	356	61	417	0.00101
Streptococcus suis	1307	S	337	213	550	0.00133
Streptococcus sp. ZY19097	3231906	S	29	0	29	0.00007
Streptococcus sp. LPB0220	2610896	S	24	13	37	0.00009
Streptococcus sp. A12	1759399	S	16	2	18	0.00004
Streptococcus sp. S5	3098076	S	13	8	21	0.00005
Streptococcus sp. 29896	3028082	S	12	0	12	0.00003
Streptococcus sp. ZY1909104	3233335	S	11	0	11	0.00003
Streptococcus sp. FSL K6-1323	2954513	S	11	0	11	0.00003
Streptococcus oriscaviae	2781599	S	197	4	201	0.00048
Streptococcus thermophilus	1308	S	132	229	361	0.00087
Streptococcus ferus	1345	S	68	1	69	0.00017
Streptococcus parasanguinis	1318	S	68	10	78	0.00019
Streptococcus dysgalactiae	1334	S	27	25	52	0.00013
Streptococcus equi	1336	S	20	20	40	0.00010
Streptococcus pasteurianus	197614	S	38	45	83	0.00020
Streptococcus oralis	1303	S	35	5	40	0.00010
Streptococcus gallolyticus	315405	S	34	11	45	0.00011
Streptococcus anginosus	1328	S	21	7	28	0.00007
Streptococcus agalactiae	1311	S	30	46	76	0.00018
Streptococcus sanguinis	1305	S	28	1	29	0.00007
Streptococcus parauberis	1348	S	24	1	25	0.00006
Streptococcus pneumoniae	1313	S	21	10	31	0.00007
Streptococcus lutetiensis	150055	S	21	5	26	0.00006
Streptococcus gordonii	1302	S	20	0	20	0.00005
Streptococcus cristatus	45634	S	19	1	20	0.00005
Streptococcus sobrinus	1310	S	18	0	18	0.00004
Streptococcus pyogenes	1314	S	16	1	17	0.00004
Streptococcus vestibularis	1343	S	15	1	16	0.00004
Streptococcus mitis	28037	S	15	1	16	0.00004
Streptococcus alactolyticus	29389	S	15	0	15	0.00004
Streptococcus equinus	1335	S	15	1	16	0.00004
Streptococcus macedonicus	59310	S	15	15	30	0.00007
Streptococcus mutans	1309	S	13	2	15	0.00004
Streptococcus ilei	1156431	S	13	2	15	0.00004
Streptococcus australis	113107	S	11	2	13	0.00003
Streptococcus iniae	1346	S	10	0	10	0.00002
Lactococcus raffinolactis	1366	S	152	4	156	0.00038
Lactococcus lactis	1358	S	146	115	261	0.00063
Lactococcus cremoris	1359	S	17	4	21	0.00005
Lactococcus sp.	44273	S	12	0	12	0.00003
Lactococcus garvieae	1363	S	12	15	27	0.00007
Lactococcus paracarnosus	2749962	S	10	0	10	0.00002
Lactobacillus amylovorus	1604	S	25	3	28	0.00007
Lactobacillus delbrueckii	1584	S	19	4	23	0.00006
Lactobacillus johnsonii	33959	S	18	2	20	0.00005
Lactobacillus helveticus	1587	S	12	2	14	0.00003
Lactobacillus crispatus	47770	S	11	3	14	0.00003
Lactobacillus gasseri	1596	S	10	12	22	0.00005
Ligilactobacillus salivarius	1624	S	89	26	115	0.00028
Ligilactobacillus ruminis	1623	S	45	1	46	0.00011
Ligilactobacillus murinus	1622	S	18	1	19	0.00005
Limosilactobacillus mucosae	97478	S	30	3	33	0.00008
Limosilactobacillus fermentum	1613	S	28	4	32	0.00008
Limosilactobacillus reuteri	1598	S	23	6	29	0.00007
Lactiplantibacillus plantarum	1590	S	45	16	61	0.00015
Leuconostoc lactis	1246	S	11	9	20	0.00005
Lacticaseibacillus paracasei	1597	S	19	14	33	0.00008
Companilactobacillus ginsenosidimutans	1007676	S	11	0	11	0.00003
Companilactobacillus farciminis	1612	S	10	1	11	0.00003
Lentilactobacillus parabuchneri	152331	S	13	1	14	0.00003
Paucilactobacillus nenjiangensis	1296540	S	13	0	13	0.00003
Loigolactobacillus coryniformis	1610	S	13	2	15	0.00004
Enterococcus faecium	1352	S	64	51	115	0.00028
Enterococcus faecalis	1351	S	42	31	73	0.00018
Enterococcus hirae	1354	S	27	2	29	0.00007
Enterococcus cecorum	44008	S	12	0	12	0.00003
Enterococcus raffinosus	71452	S	10	1	11	0.00003
Enterococcus avium	33945	S	10	0	10	0.00002
Vagococcus fluvialis	2738	S	13	2	15	0.00004
Vagococcus carniphilus	218144	S	11	2	13	0.00003
Tetragenococcus halophilus	51669	S	15	2	17	0.00004
Trichococcus flocculiformis	82803	S	94	6	100	0.00024
uncultured Trichococcus sp.	189665	S	29	1	30	0.00007
Trichococcus shcherbakoviae	2094020	S	18	1	19	0.00005
Granulicatella adiacens	46124	S	10	0	10	0.00002
Bacillus cereus	1396	S	56	341	397	0.00096
Bacillus thuringiensis	1428	S	35	25	60	0.00014
Bacillus mycoides	1405	S	24	8	32	0.00008
Bacillus pseudomycoides	64104	S	15	1	16	0.00004
Bacillus wiedmannii	1890302	S	10	3	13	0.00003
Bacillus cytotoxicus	580165	S	10	0	10	0.00002
Bacillus toyonensis	155322	S	10	6	16	0.00004
Bacillus sp. NEB1478	3073816	S	13	6	19	0.00005
Bacillus velezensis	492670	S	18	84	102	0.00025
Bacillus subtilis	1423	S	17	52	69	0.00017
Bacillus altitudinis	293387	S	10	3	13	0.00003
Lysinibacillus fusiformis	28031	S	14	32	46	0.00011
Neobacillus sp. PS2-9	3070676	S	10	2	12	0.00003
Peribacillus frigoritolerans	450367	S	24	34	58	0.00014
Peribacillus simplex	1478	S	15	34	49	0.00012
Peribacillus asahii	228899	S	13	1	14	0.00003
Priestia megaterium	1404	S	36	23	59	0.00014
Virgibacillus halodenitrificans	1482	S	10	15	25	0.00006
Cytobacillus firmus	1399	S	15	11	26	0.00006
Oceanobacillus zhaokaii	2052660	S	10	3	13	0.00003
Niallia sp. Man26	2912824	S	10	0	10	0.00002
Niallia circulans	1397	S	15	1	16	0.00004
Alkalihalobacillus sp. LMS39	2924032	S	11	0	11	0.00003
Caldifermentibacillus hisashii	996558	S	10	0	10	0.00002
Paenibacillus sp. MBLB1832	2918901	S	10	77	87	0.00021
Paenibacillus polymyxa	1406	S	16	142	158	0.00038
Paenibacillus mucilaginosus	61624	S	14	1	15	0.00004
Paenibacillus psychroresistens	1778678	S	13	0	13	0.00003
Paenibacillus urinalis	521520	S	11	1	12	0.00003
Brevibacillus brevis	1393	S	16	7	23	0.00006
Brevibacillus laterosporus	1465	S	10	14	24	0.00006
Cohnella sp. LGH	1619153	S	10	4	14	0.00003
Saccharibacillus brassicae	2583377	S	10	1	11	0.00003
Staphylococcus aureus	1280	S	31	106	137	0.00033
Staphylococcus epidermidis	1282	S	18	2	20	0.00005
Staphylococcus hominis	1290	S	17	2	19	0.00005
Staphylococcus pseudintermedius	283734	S	10	3	13	0.00003
Staphylococcus haemolyticus	1283	S	14	2	16	0.00004
Staphylococcus simulans	1286	S	13	1	14	0.00003
Mammaliicoccus sciuri	1296	S	26	7	33	0.00008
Listeria monocytogenes	1639	S	12	13	25	0.00006
Megamonas funiformis	437897	S	1225	32	1257	0.00303
Megamonas hypermegale	158847	S	24	0	24	0.00006
Selenomonas ruminantium	971	S	35	2	37	0.00009
Selenomonas sputigena	69823	S	19	5	24	0.00006
Pectinatus frisingensis	865	S	25	0	25	0.00006
Selenobaculum gibii	3054208	S	21	0	21	0.00005
uncultured Anaeromusa sp.	673273	S	65	4	69	0.00017
Sporomusa ovata	2378	S	12	0	12	0.00003
Phascolarctobacterium faecium	33025	S	576	8	584	0.00141
Phascolarctobacterium succinatutens	626940	S	94	13	107	0.00026
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	40	3	43	0.00010
Acidaminococcus intestini	187327	S	166	8	174	0.00042
Acidaminococcus fermentans	905	S	22	1	23	0.00006
Dialister massiliensis	2161821	S	99	67	166	0.00040
Dialister hominis	2582419	S	99	61	160	0.00039
Dialister succinatiphilus	487173	S	41	0	41	0.00010
Megasphaera elsdenii	907	S	236	12	248	0.00060
Megasphaera hexanoica	1675036	S	47	1	48	0.00012
Megasphaera stantonii	2144175	S	32	0	32	0.00008
Megasphaera massiliensis	1232428	S	12	0	12	0.00003
Veillonella parvula	29466	S	83	7	90	0.00022
Veillonella rogosae	423477	S	23	2	25	0.00006
Veillonella atypica	39777	S	22	0	22	0.00005
Veillonella dispar	39778	S	10	2	12	0.00003
Faecalibacillus intestinalis	1982626	S	232	10	242	0.00058
Catenibacterium sp. co_0103	2478954	S	60	5	65	0.00016
Catenibacterium mitsuokai	100886	S	42	2	44	0.00011
Thomasclavelia ramosa	1547	S	76	44	120	0.00029
Thomasclavelia spiroformis	29348	S	17	0	17	0.00004
Amedibacterium intestinale	2583452	S	22	4	26	0.00006
Allobaculum sp. Allo2	2853432	S	10	2	12	0.00003
Longicatena caecimuris	1796635	S	14	2	16	0.00004
Solobacterium moorei	102148	S	13	0	13	0.00003
Turicibacter sanguinis	154288	S	28	0	28	0.00007
Turicibacter bilis	2735723	S	24	15	39	0.00009
Finegoldia magna	1260	S	16	3	19	0.00005
Parvimonas micra	33033	S	10	0	10	0.00002
Tissierella sp. MB52-C2	3070999	S	10	0	10	0.00002
Gudongella oleilytica	1582259	S	10	0	10	0.00002
Acidilutibacter cellobiosedens	2507161	S	10	0	10	0.00002
Sedimentibacter sp. MB31-C6	3109366	S	10	0	10	0.00002
Streptomyces sp. Y1	3238634	S	34	0	34	0.00008
Streptomyces sp. 891-h	2720714	S	31	15	46	0.00011
Streptomyces sp. NBC_01262	2903803	S	31	0	31	0.00007
Streptomyces sp. NBC_01304	2903818	S	28	0	28	0.00007
Streptomyces sp. XD-27	3062779	S	27	24	51	0.00012
Streptomyces sp. NBC_01497	2903885	S	27	0	27	0.00007
Streptomyces sp. CB01881	2078691	S	27	21	48	0.00012
Streptomyces sp. SS7	3108485	S	27	0	27	0.00007
Streptomyces sp. WMMC500	3015154	S	26	66	92	0.00022
Streptomyces sp. CdTB01	1725411	S	26	30	56	0.00014
Streptomyces sp. NBC_01803	2975946	S	26	0	26	0.00006
Streptomyces sp. ITFR-21	3075199	S	26	14	40	0.00010
Streptomyces sp. HUAS YS2	3081768	S	26	24	50	0.00012
Streptomyces sp. NBC_01477	2976015	S	25	0	25	0.00006
Streptomyces sp. SN-593	659352	S	25	14	39	0.00009
Streptomyces sp. NBC_00370	2975728	S	24	0	24	0.00006
Streptomyces sp. NBC_00322	2975712	S	24	0	24	0.00006
Streptomyces sp. NBC_01198	2903769	S	24	0	24	0.00006
Streptomyces sp. NBC_01268	2903806	S	24	0	24	0.00006
Streptomyces sp. NEAU-sy36	2751189	S	24	33	57	0.00014
Streptomyces sp. SCSIO ZS0520	2892996	S	24	19	43	0.00010
Streptomyces sp. NBC_00223	2976008	S	24	0	24	0.00006
Streptomyces sp. SAT1	1849967	S	23	26	49	0.00012
Streptomyces sp. LX-29	2900152	S	23	18	41	0.00010
Streptomyces sp. cg36	3238798	S	23	0	23	0.00006
Streptomyces sp. SCSIO 30461	3118085	S	23	0	23	0.00006
Streptomyces sp. MST-110588	2833628	S	22	14	36	0.00009
Streptomyces sp. So13.3	2136173	S	22	11	33	0.00008
Streptomyces sp. NBC_01476	2903881	S	22	0	22	0.00005
Streptomyces sp. TLI_053	1855352	S	22	14	36	0.00009
Streptomyces sp. NBC_01210	2903774	S	22	0	22	0.00005
Streptomyces sp. C8S0	2585716	S	22	18	40	0.00010
Streptomyces sp. ST1015	1848900	S	22	17	39	0.00009
Streptomyces sp. NBC_01465	2903878	S	22	0	22	0.00005
Streptomyces sp. NBC_00663	2975801	S	22	0	22	0.00005
Streptomyces sp. NBC_00239	2903640	S	21	0	21	0.00005
Streptomyces sp. HUAS MG91	3156398	S	21	0	21	0.00005
Streptomyces sp. R21	3238627	S	21	0	21	0.00005
Streptomyces sp. NBC_00582	2975783	S	21	0	21	0.00005
Streptomyces sp. SirexAA-E	862751	S	21	36	57	0.00014
Streptomyces sp. Q6	3118173	S	20	0	20	0.00005
Streptomyces sp. NBC_01276	2903808	S	20	0	20	0.00005
Streptomyces sp. R41	3238632	S	20	0	20	0.00005
Streptomyces sp. 11x1	3038642	S	20	33	53	0.00013
Streptomyces sp. NBC_01478	2903882	S	20	0	20	0.00005
Streptomyces sp. NBC_00525	2903660	S	19	0	19	0.00005
Streptomyces sp. NBC_00286	2975701	S	19	0	19	0.00005
Streptomyces sp. SUK 48	2582831	S	19	60	79	0.00019
Streptomyces sp. CGMCC 4.7035	3061628	S	19	23	42	0.00010
Streptomyces sp. NBC_01335	2903828	S	19	0	19	0.00005
Streptomyces sp. NBC_00490	2903657	S	19	0	19	0.00005
Streptomyces sp. R39	3238631	S	19	0	19	0.00005
Streptomyces sp. Z423-1	2730915	S	19	24	43	0.00010
Streptomyces sp. MUM 178J	2791991	S	18	0	18	0.00004
Streptomyces sp. RerS4	2942449	S	18	20	38	0.00009
Streptomyces sp. NHF165	2175864	S	18	8	26	0.00006
Streptomyces sp. NBC_00820	2975842	S	18	0	18	0.00004
Streptomyces sp. NBC_00704	2975809	S	18	0	18	0.00004
Streptomyces sp. HUAS 14-6	2981135	S	18	25	43	0.00010
Streptomyces sp. CG4	408783	S	18	0	18	0.00004
Streptomyces sp. NBC_00683	2903670	S	18	0	18	0.00004
Streptomyces sp. NBC_00536	2975769	S	18	0	18	0.00004
Streptomyces sp. HUAS ZL42	3231715	S	18	0	18	0.00004
Streptomyces sp. NBC_00258	2903642	S	18	0	18	0.00004
Streptomyces sp. Je 1-332	3231270	S	18	0	18	0.00004
Streptomyces sp. NBC_01317	2903822	S	18	0	18	0.00004
Streptomyces sp. VNUA116	3062449	S	17	13	30	0.00007
Streptomyces sp. WAC 01438	2203204	S	17	25	42	0.00010
Streptomyces sp. AM 4-1-1	3028710	S	17	19	36	0.00009
Streptomyces sp. NBC_00289	2975703	S	17	0	17	0.00004
Streptomyces sp. HUAS CB01	3053466	S	17	15	32	0.00008
Streptomyces sp. WZ-12	3030210	S	17	15	32	0.00008
Streptomyces sp. GS7	2692234	S	17	16	33	0.00008
Streptomyces sp. NBC_01334	2903827	S	17	0	17	0.00004
Streptomyces sp. NBC_01283	2903812	S	17	0	17	0.00004
Streptomyces sp. NBC_01723	2975921	S	17	0	17	0.00004
Streptomyces sp. NBC_00690	2975808	S	17	0	17	0.00004
Streptomyces sp. NBC_01485	2903884	S	17	0	17	0.00004
Streptomyces sp. NBC_01352	2903834	S	17	0	17	0.00004
Streptomyces sp. NBC_01216	2903778	S	17	0	17	0.00004
Streptomyces sp. Li-HN-5-11	3075432	S	16	19	35	0.00008
Streptomyces sp. W1SF4	2305220	S	16	18	34	0.00008
Streptomyces sp. NBC_01460	2903875	S	16	0	16	0.00004
Streptomyces sp. DSM 40868	2721173	S	16	24	40	0.00010
Streptomyces sp. Rer75	2750011	S	16	87	103	0.00025
Streptomyces sp. NBC_01431	2903863	S	16	0	16	0.00004
Streptomyces sp. JB150	2714844	S	16	23	39	0.00009
Streptomyces sp. NBC_00414	2975739	S	16	0	16	0.00004
Streptomyces sp. BB1-1-1	3074430	S	16	33	49	0.00012
Streptomyces sp. NBC_00358	2975725	S	16	0	16	0.00004
Streptomyces sp. NBC_00162	2903629	S	16	19	35	0.00008
Streptomyces sp. NBC_01233	2903787	S	16	0	16	0.00004
Streptomyces sp. NBC_00224	2975685	S	16	0	16	0.00004
Streptomyces sp. HUAS 15-9	2981136	S	16	16	32	0.00008
Streptomyces sp. GMY02	1333528	S	16	9	25	0.00006
Streptomyces sp. NBC_00513	2975763	S	16	0	16	0.00004
Streptomyces sp. NBC_00588	2975784	S	16	0	16	0.00004
Streptomyces sp. R28	3238628	S	16	0	16	0.00004
Streptomyces sp. Je 1-369	2966192	S	16	20	36	0.00009
Streptomyces sp. NBC_00287	2975702	S	16	0	16	0.00004
Streptomyces sp. NBC_01429	2903862	S	15	0	15	0.00004
Streptomyces sp. NBC_01435	2903865	S	15	0	15	0.00004
Streptomyces sp. N50	3081765	S	15	11	26	0.00006
Streptomyces sp. NBC_01298	2903817	S	15	0	15	0.00004
Streptomyces sp. YIM 121038	2136401	S	15	13	28	0.00007
Streptomyces sp. NBC_00234	2903638	S	15	0	15	0.00004
Streptomyces sp. NBC_00442	2903651	S	15	0	15	0.00004
Streptomyces sp. R33	3238629	S	15	0	15	0.00004
Streptomyces sp. NA04227	2742136	S	15	10	25	0.00006
Streptomyces sp. NBC_00316	2975710	S	15	0	15	0.00004
Streptomyces sp. NBC_00285	2975700	S	15	0	15	0.00004
Streptomyces sp. NBC_01788	2975940	S	15	0	15	0.00004
Streptomyces sp. SCSIO 75703	3112165	S	15	0	15	0.00004
Streptomyces sp. ITFR-16	3075198	S	15	31	46	0.00011
Streptomyces sp. NBC_01235	2903788	S	15	0	15	0.00004
Streptomyces sp. NBC_01754	2975930	S	15	0	15	0.00004
Streptomyces sp. MMBL 11-1	3026420	S	15	32	47	0.00011
Streptomyces sp. NBC_01237	2903790	S	15	0	15	0.00004
Streptomyces sp. NBC_01320	2903824	S	14	0	14	0.00003
Streptomyces sp. TN58	234612	S	14	40	54	0.00013
Streptomyces sp. NL15-2K	376149	S	14	0	14	0.00003
Streptomyces sp. NA02950	2742137	S	14	10	24	0.00006
Streptomyces sp. NBC_01341	2903831	S	14	0	14	0.00003
Streptomyces sp. Go40/10	2825844	S	14	29	43	0.00010
Streptomyces sp. NBC_01351	2903833	S	14	0	14	0.00003
Streptomyces sp. NBC_00557	2975776	S	14	0	14	0.00003
Streptomyces sp. FZ201	3057122	S	14	17	31	0.00007
Streptomyces sp. NBC_00259	2903643	S	14	0	14	0.00003
Streptomyces sp. NBC_01716	2975917	S	14	0	14	0.00003
Streptomyces sp. NBC_01314	2903821	S	14	0	14	0.00003
Streptomyces sp. NBC_01591	2975888	S	14	0	14	0.00003
Streptomyces sp. DSM 40750	2801030	S	14	37	51	0.00012
Streptomyces sp. CA-210063	2801029	S	14	39	53	0.00013
Streptomyces sp. NBC_01244	2903797	S	13	0	13	0.00003
Streptomyces sp. NBC_00250	2903641	S	13	0	13	0.00003
Streptomyces sp. NBC_01257	2903799	S	13	0	13	0.00003
Streptomyces sp. NBC_00576	2903665	S	13	0	13	0.00003
Streptomyces sp. NBC_01426	2975866	S	13	0	13	0.00003
Streptomyces sp. CMB-StM0423	2059884	S	13	94	107	0.00026
Streptomyces sp. NBC_00247	2975689	S	13	0	13	0.00003
Streptomyces sp. P3	2135430	S	13	16	29	0.00007
Streptomyces sp. TG1A-60	3129111	S	13	0	13	0.00003
Streptomyces sp. f51	1827742	S	13	0	13	0.00003
Streptomyces sp. GQFP	2907545	S	13	10	23	0.00006
Streptomyces sp. NBC_00299	2975705	S	13	0	13	0.00003
Streptomyces sp. NBC_01439	2903867	S	13	0	13	0.00003
Streptomyces sp. NBC_01498	2975870	S	13	0	13	0.00003
Streptomyces sp. SCUT-3	2684469	S	13	9	22	0.00005
Streptomyces sp. NBC_01808	2975947	S	13	0	13	0.00003
Streptomyces sp. T12	477697	S	13	17	30	0.00007
Streptomyces sp. NBC_01353	2903835	S	13	0	13	0.00003
Streptomyces sp. NBC_00435	2903649	S	12	0	12	0.00003
Streptomyces sp. NBC_00425	2975740	S	12	0	12	0.00003
Streptomyces sp. SM18	1736046	S	12	18	30	0.00007
Streptomyces sp. 71268	3002640	S	12	15	27	0.00007
Streptomyces sp. 11-1-2	1851167	S	12	66	78	0.00019
Streptomyces sp. 3214.6	1882757	S	12	15	27	0.00007
Streptomyces sp. NBC_00280	2975699	S	12	0	12	0.00003
Streptomyces sp. NBC_01217	2903779	S	12	0	12	0.00003
Streptomyces sp. NBC_01343	2903832	S	12	0	12	0.00003
Streptomyces sp. Go-475	2072505	S	12	23	35	0.00008
Streptomyces sp. HM190	2695266	S	12	16	28	0.00007
Streptomyces sp. SJL17-4	2967224	S	12	0	12	0.00003
Streptomyces sp. M92	2944250	S	12	23	35	0.00008
Streptomyces sp. Tu 2975	2676871	S	12	11	23	0.00006
