name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavonifractor plautii	292800	S	17	5	22	0.00006
Petroclostridium sp. X23	3045146	S	10	0	10	0.00003
Eubacterium callanderi	53442	S	10	3	13	0.00004
Intestinimonas butyriciproducens	1297617	S	12	2	14	0.00004
Dehalobacterium formicoaceticum	51515	S	11	3	14	0.00004
Blautia wexlerae	418240	S	50	44	94	0.00026
Blautia obeum	40520	S	34	17	51	0.00014
Blautia sp. SC05B48	2479767	S	18	36	54	0.00015
Blautia hansenii	1322	S	10	3	13	0.00004
Agathobacter rectalis	39491	S	95	38	133	0.00037
[Ruminococcus] torques	33039	S	45	21	66	0.00019
[Ruminococcus] lactaris	46228	S	21	4	25	0.00007
Mediterraneibacter gnavus	33038	S	15	7	22	0.00006
Roseburia intestinalis	166486	S	18	22	40	0.00011
Roseburia rectibacter	2763062	S	10	3	13	0.00004
Anaerocolumna sp. AGMB13025	3039116	S	10	1	11	0.00003
Anaerostipes hadrus	649756	S	27	12	39	0.00011
Dorea longicatena	88431	S	29	10	39	0.00011
Lacrimispora saccharolytica	84030	S	16	2	18	0.00005
[Clostridium] scindens	29347	S	14	3	17	0.00005
Anaerobutyricum hallii	39488	S	20	3	23	0.00006
Hungatella hathewayi	154046	S	17	2	19	0.00005
Lachnospira eligens	39485	S	16	10	26	0.00007
Simiaoa sunii	2763672	S	14	5	19	0.00005
Acetoanaerobium sticklandii	1511	S	250	21	271	0.00076
Clostridioides difficile	1496	S	24	10	34	0.00010
Paraclostridium bifermentans	1490	S	11	2	13	0.00004
Romboutsia ilealis	1115758	S	12	4	16	0.00005
Intestinibacter bartlettii	261299	S	10	0	10	0.00003
Megamonas funiformis	437897	S	158	19	177	0.00050
Selenomonas ruminantium	971	S	27	3	30	0.00008
Selenomonas sputigena	69823	S	15	4	19	0.00005
Selenobaculum gibii	3054208	S	21	2	23	0.00006
Pectinatus frisingensis	865	S	14	0	14	0.00004
uncultured Anaeromusa sp.	673273	S	44	3	47	0.00013
Sporomusa malonica	112901	S	10	0	10	0.00003
Dialister hominis	2582419	S	18	17	35	0.00010
Dialister massiliensis	2161821	S	17	17	34	0.00010
Dialister succinatiphilus	487173	S	16	1	17	0.00005
Megasphaera elsdenii	907	S	40	12	52	0.00015
Megasphaera hexanoica	1675036	S	10	1	11	0.00003
Phascolarctobacterium faecium	33025	S	61	4	65	0.00018
Phascolarctobacterium succinatutens	626940	S	17	7	24	0.00007
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	10	2	12	0.00003
Acidaminococcus intestini	187327	S	21	5	26	0.00007
Synechococcus elongatus	32046	S	11	0	11	0.00003
Prochlorococcus marinus	1219	S	19	7	26	0.00007
Microcystis aeruginosa	1126	S	10	17	27	0.00008
Trichodesmium erythraeum	1206	S	10	0	10	0.00003
Leptolyngbya sp. 7M	2812896	S	10	2	12	0.00003
Tepidiforma flava	3004094	S	27	10	37	0.00010
Tepidiforma bonchosmolovskayae	2601677	S	21	6	27	0.00008
Aliarcobacter cryaerophilus	28198	S	5674	433	6107	0.01720
Aliarcobacter cibarius	255507	S	2510	103	2613	0.00736
Aliarcobacter butzleri	28197	S	898	858	1756	0.00494
Aliarcobacter faecis	1564138	S	539	17	556	0.00157
Aliarcobacter skirrowii	28200	S	145	11	156	0.00044
Aliarcobacter trophiarum	708186	S	139	4	143	0.00040
Aliarcobacter lanthieri	1355374	S	126	3	129	0.00036
Aliarcobacter thereius	544718	S	44	2	46	0.00013
Arcobacter suis	1278212	S	2937	241	3178	0.00895
Arcobacter venerupis	1054033	S	1368	94	1462	0.00412
Arcobacter ellisii	913109	S	1254	137	1391	0.00392
Arcobacter acticola	1849015	S	1012	42	1054	0.00297
Arcobacter cloacae	1054034	S	913	145	1058	0.00298
Arcobacter aquimarinus	1315211	S	520	90	610	0.00172
Arcobacter defluvii	873191	S	215	277	492	0.00139
Arcobacter roscoffensis	2961520	S	169	4	173	0.00049
Arcobacter sp. L	944547	S	96	134	230	0.00065
Arcobacter sp. FWKO B	2593672	S	48	0	48	0.00014
Arcobacter nitrofigilis	28199	S	110	2	112	0.00032
Arcobacter porcinus	1935204	S	107	7	114	0.00032
Arcobacter peruensis	2320140	S	36	13	49	0.00014
Malaciobacter pacificus	1080223	S	92	2	94	0.00026
Malaciobacter mytili	603050	S	59	2	61	0.00017
Malaciobacter molluscorum	1032072	S	45	1	46	0.00013
Malaciobacter halophilus	197482	S	27	2	29	0.00008
Malaciobacter canalis	1912871	S	24	10	34	0.00010
Malaciobacter marinus	505249	S	23	10	33	0.00009
Halarcobacter sp.	2321133	S	80	5	85	0.00024
Halarcobacter ebronensis	1462615	S	31	2	33	0.00009
Halarcobacter bivalviorum	663364	S	30	1	31	0.00009
Halarcobacter anaerophilus	877500	S	17	0	17	0.00005
Poseidonibacter lekithochrous	1904463	S	50	0	50	0.00014
Poseidonibacter parvus	1850254	S	11	3	14	0.00004
Sulfurospirillum sp. 'SP'	3023479	S	465	50	515	0.00145
Sulfurospirillum sp. UCH001	1581011	S	358	41	399	0.00112
Sulfurospirillum diekertiae	1854492	S	72	1	73	0.00021
Sulfurospirillum cavolei	366522	S	42	0	42	0.00012
Sulfurospirillum multivorans	66821	S	27	25	52	0.00015
Sulfurospirillum deleyianum	65553	S	18	0	18	0.00005
Sulfurospirillum barnesii	44674	S	16	0	16	0.00005
Sulfurospirillum halorespirans	194424	S	11	0	11	0.00003
Campylobacter jejuni	197	S	13	24	37	0.00010
Campylobacter concisus	199	S	10	0	10	0.00003
Sulfurimonas sp. CVO	2283483	S	22	5	27	0.00008
Sulfurimonas denitrificans	39766	S	18	0	18	0.00005
Helicobacter pylori	210	S	17	2	19	0.00005
Pirellula sp. SH-Sr6A	1632865	S	20	0	20	0.00006
Pirellula staleyi	125	S	12	0	12	0.00003
Stieleria maiorica	2795974	S	13	3	16	0.00005
Anatilimnocola aggregata	2528021	S	28	4	32	0.00009
Lignipirellula cremea	2528010	S	22	3	25	0.00007
Roseimaritima ulvae	980254	S	12	1	13	0.00004
Lacipirellula limnantheis	2528024	S	22	3	25	0.00007
Lacipirellula parvula	2650471	S	17	3	20	0.00006
Botrimarina mediterranea	2528022	S	10	6	16	0.00005
Gimesia panareensis	2527978	S	17	3	20	0.00006
Gimesia chilikensis	2605989	S	12	12	24	0.00007
Planctomyces sp. SH-PL14	1632864	S	29	5	34	0.00010
Planctomyces sp. SH-PL62	1636152	S	18	8	26	0.00007
Planctellipticum variicoloris	3064265	S	19	0	19	0.00005
Maioricimonas rarisocia	2528026	S	17	3	20	0.00006
Caulifigura coniformis	2527983	S	11	2	13	0.00004
Thalassoglobus polymorphus	2527994	S	11	0	11	0.00003
Crateriforma conspicua	2527996	S	10	2	12	0.00003
Urbifossiella limnaea	2528023	S	108	18	126	0.00035
Gemmata obscuriglobus	114	S	14	2	16	0.00005
Gemmata sp. SH-PL17	1630693	S	14	8	22	0.00006
Gemmata massiliana	1210884	S	10	5	15	0.00004
Frigoriglobus tundricola	2774151	S	24	5	29	0.00008
Tuwongella immobilis	692036	S	15	0	15	0.00004
Limnoglobus roseus	2598579	S	15	1	16	0.00005
Aquisphaera giovannonii	406548	S	22	4	26	0.00007
Tautonia plasticadhaerens	2527974	S	22	3	25	0.00007
Paludisphaera borealis	1387353	S	17	4	21	0.00006
Humisphaera borealis	2807512	S	11	0	11	0.00003
Opitutus sp. GAS368	1882749	S	23	8	31	0.00009
Opitutus terrae	107709	S	20	2	22	0.00006
Lacunisphaera limnophila	1838286	S	23	8	31	0.00009
Termitidicoccus mucosus	1184151	S	21	0	21	0.00006
Nibricoccus aquaticus	2576891	S	20	2	22	0.00006
Actomonas aquatica	2866162	S	19	0	19	0.00005
Horticoccus luteus	2862869	S	17	2	19	0.00005
Luteolibacter sp. LG18	2819286	S	12	0	12	0.00003
Verrucomicrobium spinosum	2736	S	12	1	13	0.00004
Roseimicrobium sp. ORNL1	2711231	S	18	2	20	0.00006
Haloferula helveola	490095	S	12	0	12	0.00003
Akkermansia muciniphila	239935	S	34	1	35	0.00010
Fontisphaera persica	2974023	S	19	0	19	0.00005
Desulfovibrio desulfuricans	876	S	298	26	324	0.00091
Desulfovibrio piger	901	S	17	1	18	0.00005
Desulfovibrio sp. G11	631220	S	12	3	15	0.00004
uncultured Pseudodesulfovibrio sp.	2035858	S	14	3	17	0.00005
Pseudodesulfovibrio indicus	1716143	S	11	4	15	0.00004
Solidesulfovibrio magneticus	184917	S	23	3	26	0.00007
Solidesulfovibrio carbinolicus	296842	S	22	3	25	0.00007
Solidesulfovibrio carbinoliphilus	345370	S	22	1	23	0.00006
Nitratidesulfovibrio liaohensis	2604158	S	40	6	46	0.00013
Nitratidesulfovibrio vulgaris	881	S	17	3	20	0.00006
Maridesulfovibrio sp.	2795000	S	18	1	19	0.00005
Desulfocurvibacter africanus	873	S	10	0	10	0.00003
Desulfomicrobium sp. ZS1	2952228	S	23	9	32	0.00009
Desulfomicrobium baculatum	899	S	20	14	34	0.00010
Desulfomicrobium orale	132132	S	20	1	21	0.00006
uncultured Desulfobulbus sp.	239745	S	147	6	153	0.00043
Desulfobulbus propionicus	894	S	76	6	82	0.00023
Desulfobulbus oligotrophicus	1909699	S	16	2	18	0.00005
Trichlorobacter lovleyi	313985	S	16	5	21	0.00006
Pelobacter propionicus	29543	S	36	4	40	0.00011
uncultured Desulfobacter sp.	240139	S	23	0	23	0.00006
Desulfosarcina ovata	83564	S	14	2	16	0.00005
Sorangium cellulosum	56	S	98	46	144	0.00041
Polyangium aurulentum	2567896	S	34	4	38	0.00011
Chondromyces crocatus	52	S	30	2	32	0.00009
Labilithrix luteola	1391654	S	122	8	130	0.00037
Sandaracinus amylolyticus	927083	S	81	6	87	0.00024
Nannocystis poenicansa	2995304	S	36	1	37	0.00010
Haliangium ochraceum	80816	S	25	1	26	0.00007
Myxococcus stipitatus	83455	S	29	1	30	0.00008
Myxococcus xanthus	34	S	12	24	36	0.00010
Myxococcus hansupus	1297742	S	10	2	12	0.00003
Corallococcus sp. EGB	1521117	S	16	7	23	0.00006
Corallococcus coralloides	184914	S	17	10	27	0.00008
Corallococcus macrosporus	35	S	12	8	20	0.00006
Pyxidicoccus parkwaysis	2813578	S	21	3	24	0.00007
Anaeromyxobacter sp. Fw109-5	404589	S	27	4	31	0.00009
Anaeromyxobacter oryzae	2918170	S	29	2	31	0.00009
Anaeromyxobacter paludicola	2918171	S	23	2	25	0.00007
Anaeromyxobacter dehalogenans	161493	S	19	22	41	0.00012
Archangium violaceum	83451	S	35	7	42	0.00012
Archangium gephyra	48	S	13	2	15	0.00004
Stigmatella aurantiaca	41	S	13	2	15	0.00004
Cystobacter fuscus	43	S	11	3	14	0.00004
Melittangium boletus	83453	S	11	3	14	0.00004
Geothrix sp.	1962974	S	350	41	391	0.00110
Geothrix sp. PMB-07	3068640	S	58	4	62	0.00017
Geothrix sp. 21YS21S-2	3068893	S	41	8	49	0.00014
Geothrix sp. 21YS21S-4	3068889	S	37	3	40	0.00011
Geothrix oryzae	2927975	S	63	6	69	0.00019
Mesoterricola sediminis	2927980	S	32	3	35	0.00010
Mesoterricola silvestris	2927979	S	26	6	32	0.00009
uncultured Holophaga sp.	188475	S	28	1	29	0.00008
Paludibaculum fermentans	1473598	S	20	0	20	0.00006
uncultured Paludibaculum sp.	1765020	S	17	0	17	0.00005
Luteitalea sp. TBR-22	2802971	S	16	0	16	0.00005
Luteitalea pratensis	1855912	S	13	0	13	0.00004
Fusobacterium mortiferum	850	S	35	1	36	0.00010
Fusobacterium varium	856	S	16	7	23	0.00006
Fusobacterium polymorphum	76857	S	11	20	31	0.00009
Fusobacterium animalis	76859	S	10	15	25	0.00007
Leptotrichia wadei	157687	S	10	13	23	0.00006
Sebaldella termitidis	826	S	14	1	15	0.00004
Haliovirga abyssi	2996794	S	12	1	13	0.00004
uncultured Sphaerochaeta sp.	886478	S	12	1	13	0.00004
Turneriella parva	29510	S	35	0	35	0.00010
Nitrospira moscoviensis	42253	S	59	7	66	0.00019
Nitrospira tepida	2973512	S	40	3	43	0.00012
Candidatus Nitrospira inopinata	1715989	S	27	1	28	0.00008
Nitrospira japonica	1325564	S	22	1	23	0.00006
Nitrospira sp. KM1	1936990	S	20	0	20	0.00006
Bacteriovorax stolpii	960	S	21	0	21	0.00006
Candidatus Saccharimonas aalborgensis	1332188	S	10	1	11	0.00003
Homo sapiens	9606	S	50161	1890	52051	0.14656
Methanosarcina barkeri	2208	S	12	7	19	0.00005
Carjivirus communis	2955582	S	13	0	13	0.00004
