# Constructed from biom file
#OTU ID	0-kraken_report	1-kraken_report	2-kraken_report
1981173	0.0	23.0	0.0
398	0.0	15.0	0.0
160699	0.0	14.0	14.0
28099	0.0	13.0	0.0
2978974	0.0	19.0	13.0
515361	0.0	15.0	12.0
2613773	0.0	21.0	0.0
110322	0.0	13.0	0.0
2919917	0.0	15.0	0.0
1325112	0.0	26.0	21.0
3039154	0.0	37.0	23.0
2775404	0.0	18.0	0.0
83265	0.0	29.0	0.0
2202825	0.0	12.0	20.0
2419844	0.0	27.0	17.0
370111	0.0	12.0	0.0
2834768	0.0	13.0	0.0
2801335	0.0	15.0	0.0
392331	0.0	12.0	0.0
2903900	0.0	28.0	0.0
1499308	0.0	43.0	0.0
3131929	0.0	10.0	0.0
119542	0.0	11.0	0.0
1267768	0.0	14.0	0.0
245188	0.0	13.0	0.0
60137	0.0	37.0	0.0
3079304	0.0	15.0	11.0
2587842	0.0	13.0	0.0
92945	0.0	12.0	0.0
1030157	0.0	18.0	16.0
2219696	0.0	16.0	26.0
2872652	0.0	16.0	19.0
2899123	0.0	15.0	22.0
1813879	0.0	13.0	15.0
3068314	0.0	63.0	0.0
3015997	0.0	20.0	15.0
2800818	0.0	14.0	0.0
2768161	0.0	11.0	13.0
436	0.0	17.0	0.0
1969806	0.0	14.0	19.0
2697363	0.0	12.0	16.0
193	0.0	18.0	19.0
1288970	0.0	11.0	0.0
784	0.0	14.0	0.0
2709390	0.0	18.0	0.0
2972761	0.0	89.0	0.0
2162637	0.0	439.0	0.0
28135	0.0	71.0	11.0
77095	0.0	66.0	0.0
305719	0.0	36.0	0.0
2691580	0.0	83.0	16.0
2913621	0.0	59.0	0.0
2913620	0.0	48.0	12.0
712471	0.0	40.0	13.0
652716	0.0	40.0	0.0
28128	0.0	96.0	23.0
28129	0.0	78.0	0.0
470565	0.0	59.0	0.0
282402	0.0	51.0	0.0
28133	0.0	48.0	0.0
589437	0.0	50.0	0.0
589436	0.0	37.0	0.0
28137	0.0	36.0	0.0
28127	0.0	180.0	0.0
76123	0.0	75.0	0.0
839	0.0	84.0	22.0
2133944	0.0	32.0	0.0
2025876	0.0	66.0	0.0
28112	0.0	28.0	16.0
712710	0.0	13.0	13.0
322095	0.0	19.0	0.0
712435	0.0	11.0	0.0
393921	0.0	11.0	0.0
2714927	0.0	29.0	27.0
2530390	0.0	39.0	0.0
1796646	0.0	22.0	11.0
2606626	0.0	49.0	0.0
2518971	0.0	31.0	0.0
2094151	0.0	20.0	0.0
2966625	0.0	22.0	0.0
1324352	0.0	20.0	20.0
1241978	0.0	75.0	99.0
2500547	0.0	17.0	0.0
3003623	0.0	112.0	115.0
907046	0.0	62.0	33.0
2994319	0.0	34.0	21.0
3143118	0.0	16.0	15.0
2986837	0.0	23.0	0.0
3025667	0.0	39.0	0.0
1763534	0.0	36.0	15.0
3002900	0.0	74.0	41.0
2249356	0.0	25.0	15.0
1310418	0.0	20.0	23.0
1617283	0.0	23.0	0.0
2162713	0.0	12.0	10.0
1114861	0.0	14.0	0.0
2172098	0.0	10.0	23.0
313598	0.0	21.0	0.0
996801	0.0	16.0	0.0
107401	0.0	15.0	17.0
2686362	0.0	21.0	0.0
1018	0.0	32.0	0.0
1798225	0.0	11.0	0.0
2686363	0.0	11.0	13.0
1714849	0.0	17.0	10.0
1714860	0.0	18.0	0.0
1486034	0.0	19.0	0.0
2653681	0.0	14.0	0.0
2686366	0.0	12.0	18.0
2779362	0.0	22.0	0.0
2908842	0.0	11.0	11.0
313603	0.0	15.0	0.0
398743	0.0	15.0	0.0
2905121	0.0	14.0	0.0
2856523	0.0	22.0	0.0
1727164	0.0	17.0	0.0
332999	0.0	12.0	0.0
662858	0.0	10.0	11.0
423351	0.0	13.0	20.0
2728022	0.0	11.0	10.0
2305508	0.0	11.0	17.0
1795355	0.0	12.0	0.0
2772483	0.0	19.0	17.0
3097546	0.0	13.0	0.0
104	0.0	14.0	0.0
2906443	0.0	15.0	14.0
2494373	0.0	21.0	0.0
2904247	0.0	17.0	0.0
2666025	0.0	16.0	0.0
2975157	0.0	11.0	0.0
1784714	0.0	10.0	0.0
388950	0.0	17.0	0.0
2694930	0.0	12.0	0.0
1006	0.0	13.0	10.0
2875962	0.0	10.0	10.0
1134405	0.0	11.0	0.0
456827	0.0	272.0	0.0
833	0.0	37.0	0.0
3062599	0.0	16.0	0.0
1796616	0.0	50.0	0.0
2779518	0.0	36.0	0.0
1532	0.0	42.0	0.0
1229621	0.0	28.0	0.0
66219	0.0	22.0	0.0
89153	0.0	19.0	0.0
43305	0.0	26.0	0.0
185008	0.0	17.0	0.0
3070997	0.0	27.0	0.0
3039116	0.0	24.0	11.0
3081750	0.0	18.0	0.0
29375	0.0	31.0	0.0
384636	0.0	27.0	0.0
29370	0.0	25.0	0.0
3151850	0.0	15.0	0.0
2709410	0.0	69.0	0.0
2490855	0.0	19.0	0.0
617123	0.0	16.0	0.0
1679721	0.0	16.0	0.0
2934315	0.0	16.0	0.0
36835	0.0	14.0	0.0
3059030	0.0	10.0	0.0
879970	0.0	14.0	0.0
1264	0.0	44.0	0.0
438033	0.0	21.0	0.0
2994078	0.0	80.0	0.0
2666138	0.0	27.0	0.0
288965	0.0	21.0	0.0
1515	0.0	13.0	0.0
1510	0.0	29.0	0.0
2488810	0.0	15.0	0.0
29362	0.0	11.0	0.0
2780922	0.0	25.0	0.0
253239	0.0	20.0	0.0
1042156	0.0	21.0	0.0
3070681	0.0	18.0	0.0
3236840	0.0	15.0	0.0
3070996	0.0	13.0	0.0
1155388	0.0	11.0	0.0
3064705	0.0	14.0	0.0
97138	0.0	11.0	0.0
2483110	0.0	11.0	0.0
1504	0.0	21.0	0.0
217159	0.0	22.0	0.0
46867	0.0	18.0	0.0
1519	0.0	15.0	0.0
94869	0.0	14.0	0.0
1488	0.0	11.0	0.0
2068654	0.0	11.0	0.0
2726954	0.0	13.0	0.0
3023090	0.0	10.0	0.0
2841528	0.0	36.0	0.0
217139	0.0	12.0	0.0
2576756	0.0	57.0	0.0
3110227	0.0	30.0	0.0
3030017	0.0	58.0	0.0
2507162	0.0	10.0	0.0
2086584	0.0	23.0	0.0
3111540	0.0	10.0	0.0
3046383	0.0	22.0	0.0
3046382	0.0	16.0	0.0
49338	0.0	15.0	0.0
51197	0.0	10.0	0.0
2086585	0.0	15.0	0.0
863	0.0	11.0	0.0
2708053	0.0	30.0	0.0
36841	0.0	11.0	0.0
2507160	0.0	21.0	0.0
2697030	0.0	12.0	0.0
1776384	0.0	22.0	0.0
166485	0.0	11.0	0.0
1550240	0.0	29.0	0.0
626937	0.0	12.0	0.0
1323375	0.0	10.0	0.0
375929	0.0	10.0	0.0
1759399	0.0	18.0	0.0
3098076	0.0	21.0	0.0
2954513	0.0	11.0	0.0
45634	0.0	20.0	0.0
1314	0.0	17.0	0.0
1335	0.0	16.0	0.0
1343	0.0	16.0	0.0
1156431	0.0	15.0	0.0
113107	0.0	13.0	0.0
1359	0.0	21.0	0.0
44273	0.0	12.0	0.0
2749962	0.0	10.0	0.0
1622	0.0	19.0	0.0
1587	0.0	14.0	0.0
1596	0.0	22.0	0.0
1597	0.0	33.0	82.0
1007676	0.0	11.0	0.0
1612	0.0	11.0	0.0
1246	0.0	20.0	0.0
1610	0.0	15.0	0.0
152331	0.0	14.0	0.0
1296540	0.0	13.0	0.0
2738	0.0	15.0	0.0
218144	0.0	13.0	0.0
51669	0.0	17.0	0.0
46124	0.0	10.0	0.0
155322	0.0	16.0	0.0
580165	0.0	10.0	0.0
1890302	0.0	13.0	0.0
1423	0.0	69.0	52.0
3073816	0.0	19.0	0.0
293387	0.0	13.0	0.0
1478	0.0	49.0	0.0
228899	0.0	14.0	0.0
28031	0.0	46.0	27.0
1399	0.0	26.0	0.0
1397	0.0	16.0	0.0
2912824	0.0	10.0	0.0
1482	0.0	25.0	0.0
2052660	0.0	13.0	0.0
3070676	0.0	12.0	0.0
2924032	0.0	11.0	0.0
996558	0.0	10.0	0.0
2918901	0.0	87.0	0.0
1406	0.0	158.0	76.0
521520	0.0	12.0	0.0
1393	0.0	23.0	26.0
1465	0.0	24.0	0.0
1619153	0.0	14.0	0.0
1290	0.0	19.0	0.0
1283	0.0	16.0	0.0
283734	0.0	13.0	0.0
1286	0.0	14.0	0.0
971	0.0	37.0	30.0
69823	0.0	24.0	19.0
865	0.0	25.0	14.0
2378	0.0	12.0	0.0
905	0.0	23.0	0.0
2144175	0.0	32.0	0.0
423477	0.0	25.0	0.0
39778	0.0	12.0	0.0
29348	0.0	17.0	0.0
2735723	0.0	39.0	0.0
102148	0.0	13.0	0.0
2853432	0.0	12.0	0.0
33033	0.0	10.0	0.0
2507161	0.0	10.0	0.0
2903827	0.0	17.0	17.0
3041765	0.0	67.0	0.0
202862	0.0	16.0	0.0
1833	0.0	51.0	0.0
1543852	0.0	10.0	0.0
40516	0.0	12.0	14.0
1725	0.0	62.0	0.0
712270	0.0	18.0	0.0
1683	0.0	21.0	0.0
1454229	0.0	19.0	0.0
33905	0.0	17.0	0.0
77635	0.0	15.0	16.0
78448	0.0	15.0	0.0
158787	0.0	12.0	0.0
2702	0.0	13.0	0.0
3035531	0.0	30.0	0.0
3149040	0.0	12.0	0.0
2992441	0.0	43.0	0.0
33883	0.0	36.0	0.0
273678	0.0	24.0	0.0
462710	0.0	24.0	0.0
1526412	0.0	10.0	0.0
2714934	0.0	13.0	0.0
3049047	0.0	52.0	0.0
589382	0.0	18.0	0.0
2596916	0.0	15.0	0.0
674079	0.0	12.0	0.0
2859226	0.0	11.0	0.0
290399	0.0	35.0	0.0
2894187	0.0	25.0	0.0
76862	0.0	18.0	27.0
2509459	0.0	16.0	0.0
3075620	0.0	18.0	0.0
2969247	0.0	18.0	0.0
119981	0.0	14.0	0.0
3142975	0.0	11.0	0.0
53362	0.0	32.0	0.0
3016090	0.0	23.0	0.0
3238807	0.0	10.0	10.0
712122	0.0	18.0	0.0
1655	0.0	19.0	0.0
461393	0.0	12.0	0.0
147206	0.0	24.0	0.0
1871019	0.0	12.0	0.0
1871031	0.0	59.0	0.0
2779519	0.0	66.0	0.0
133926	0.0	53.0	0.0
1805478	0.0	44.0	0.0
712411	0.0	18.0	0.0
604330	0.0	60.0	0.0
2003188	0.0	30.0	0.0
1871022	0.0	23.0	0.0
471189	0.0	21.0	0.0
1870985	0.0	10.0	0.0
1261031	0.0	24.0	0.0
2576902	0.0	24.0	0.0
2576904	0.0	16.0	0.0
99598	0.0	20.0	0.0
379064	0.0	10.0	0.0
2102	0.0	25.0	0.0
29562	0.0	17.0	0.0
933262	0.0	12.0	0.0
45655	0.0	11.0	0.0
2897342	0.0	12.0	0.0
2847991	0.0	20.0	0.0
316277	0.0	15.0	0.0
2927224	0.0	120.0	0.0
2909285	0.0	12.0	0.0
1796921	0.0	11.0	0.0
1630693	0.0	13.0	22.0
1210884	0.0	15.0	15.0
692036	0.0	13.0	15.0
128	0.0	11.0	0.0
2764326	0.0	23.0	0.0
1583098	0.0	14.0	0.0
712362	0.0	29.0	0.0
1962974	0.0	51.0	391.0
3068640	0.0	40.0	62.0
3068889	0.0	19.0	40.0
2927975	0.0	33.0	69.0
2927979	0.0	43.0	32.0
2927980	0.0	31.0	35.0
188475	0.0	32.0	29.0
165	0.0	13.0	0.0
744515	0.0	11.0	0.0
162	0.0	11.0	0.0
221027	0.0	12.0	0.0
409322	0.0	10.0	0.0
47466	0.0	27.0	0.0
52584	0.0	15.0	0.0
159	0.0	18.0	0.0
29510	0.0	14.0	35.0
97084	0.0	11.0	0.0
2976982	0.0	11.0	0.0
1325564	0.0	10.0	23.0
2847778	0.0	12.0	0.0
358766	0.0	13.0	0.0
2210	0.0	39.0	0.0
39441	0.0	28.0	0.0
230361	0.0	23.0	0.0
224719	0.0	21.0	0.0
294671	0.0	16.0	0.0
2317	0.0	18.0	0.0
1789762	0.0	11.0	0.0
2955583	0.0	36.0	0.0
2955861	0.0	16.0	0.0
2955560	0.0	20.0	0.0
2955561	0.0	16.0	0.0
2955562	0.0	13.0	0.0
2955511	0.0	35.0	0.0
2955559	0.0	12.0	0.0
2955382	0.0	38.0	0.0
2955232	0.0	20.0	0.0
2955234	0.0	14.0	0.0
2956060	0.0	16.0	0.0
2956034	0.0	10.0	0.0
2956046	0.0	14.0	0.0
2843650	0.0	36.0	0.0
2956026	0.0	17.0	0.0
3059999	0.0	14.0	0.0
742013	0.0	0.0	29.0
37448	0.0	0.0	27.0
95485	0.0	0.0	28.0
488729	0.0	0.0	21.0
488732	0.0	0.0	15.0
1795043	0.0	0.0	36.0
758782	0.0	0.0	22.0
876364	0.0	0.0	48.0
2884455	0.0	0.0	14.0
1040979	0.0	0.0	23.0
2735434	0.0	0.0	26.0
148447	0.0	0.0	31.0
93222	0.0	0.0	29.0
2814653	0.0	0.0	41.0
140098	0.0	0.0	23.0
2732163	0.0	0.0	16.0
1678028	0.0	0.0	60.0
2995154	0.0	0.0	29.0
2861284	0.0	0.0	22.0
847	0.0	0.0	63.0
2058624	0.0	0.0	20.0
1809410	0.0	0.0	15.0
2807626	0.0	0.0	13.0
1331258	0.0	0.0	17.0
520	0.0	0.0	67.0
2582914	0.0	0.0	16.0
323284	0.0	0.0	28.0
2028345	0.0	0.0	11.0
1481665	0.0	0.0	13.0
200254	0.0	0.0	18.0
505	0.0	0.0	12.0
2980100	0.0	0.0	16.0
1737446	0.0	0.0	14.0
3080532	0.0	0.0	14.0
54736	0.0	0.0	10.0
566	0.0	0.0	11.0
630	0.0	0.0	26.0
204039	0.0	0.0	36.0
93378	0.0	0.0	16.0
158841	0.0	0.0	14.0
2560029	0.0	0.0	22.0
3080830	0.0	0.0	17.0
1758730	0.0	0.0	46.0
3122079	0.0	0.0	16.0
2895486	0.0	0.0	19.0
2201356	0.0	0.0	15.0
2678259	0.0	0.0	15.0
2866592	0.0	0.0	14.0
1573719	0.0	0.0	13.0
76759	0.0	0.0	44.0
1421430	0.0	0.0	13.0
200452	0.0	0.0	11.0
251701	0.0	0.0	73.0
191390	0.0	0.0	11.0
2505979	0.0	0.0	11.0
2761107	0.0	0.0	21.0
2501295	0.0	0.0	14.0
2829502	0.0	0.0	11.0
96472	0.0	0.0	19.0
288004	0.0	0.0	14.0
1404443	0.0	0.0	27.0
3140245	0.0	0.0	21.0
574727	0.0	0.0	16.0
2590772	0.0	0.0	33.0
2898442	0.0	0.0	32.0
319017	0.0	0.0	4920.0
1419277	0.0	0.0	13.0
1538159	0.0	0.0	18.0
1183413	0.0	0.0	16.0
680247	0.0	0.0	19.0
375549	0.0	0.0	11.0
2341112	0.0	0.0	12.0
2654249	0.0	0.0	13.0
1854057	0.0	0.0	25.0
2894310	0.0	0.0	30.0
2976459	0.0	0.0	15.0
187303	0.0	0.0	20.0
2735134	0.0	0.0	16.0
2898433	0.0	0.0	15.0
2698679	0.0	0.0	16.0
296544	0.0	0.0	20.0
2972485	0.0	0.0	14.0
3114999	0.0	0.0	11.0
3024245	0.0	0.0	50.0
336203	0.0	0.0	33.0
76947	0.0	0.0	13.0
46429	0.0	0.0	13.0
392610	0.0	0.0	16.0
1634516	0.0	0.0	12.0
2909249	0.0	0.0	11.0
692370	0.0	0.0	12.0
2771430	0.0	0.0	11.0
2916397	0.0	0.0	12.0
442	0.0	0.0	16.0
861533	0.0	0.0	11.0
2579977	0.0	0.0	25.0
3157666	0.0	0.0	14.0
2840468	0.0	0.0	12.0
1979954	0.0	0.0	10.0
3116594	0.0	0.0	12.0
2908645	0.0	0.0	12.0
1784713	0.0	0.0	12.0
2572594	0.0	0.0	12.0
1888890	0.0	0.0	12.0
1191912	0.0	0.0	13.0
1178778	0.0	0.0	21.0
143223	0.0	0.0	15.0
1790137	0.0	0.0	15.0
2714926	0.0	0.0	18.0
3051176	0.0	0.0	36.0
2203219	0.0	0.0	17.0
3048589	0.0	0.0	16.0
2929803	0.0	0.0	13.0
2703789	0.0	0.0	13.0
3141542	0.0	0.0	10.0
862126	0.0	0.0	13.0
2740462	0.0	0.0	12.0
2557994	0.0	0.0	15.0
2907623	0.0	0.0	11.0
496056	0.0	0.0	12.0
651143	0.0	0.0	16.0
1379870	0.0	0.0	16.0
1211326	0.0	0.0	14.0
2735870	0.0	0.0	14.0
2916755	0.0	0.0	16.0
2810512	0.0	0.0	11.0
512763	0.0	0.0	14.0
387638	0.0	0.0	12.0
333140	0.0	0.0	11.0
2732249	0.0	0.0	11.0
1972846	0.0	0.0	210.0
2903639	0.0	0.0	13.0
2903789	0.0	0.0	12.0
2903869	0.0	0.0	10.0
1886	0.0	0.0	453.0
2567884	0.0	0.0	40.0
2708084	0.0	0.0	20.0
2895818	0.0	0.0	26.0
37331	0.0	0.0	20.0
88233	0.0	0.0	32.0
82688	0.0	0.0	12.0
3045146	0.0	0.0	10.0
112901	0.0	0.0	10.0
1632865	0.0	0.0	20.0
125	0.0	0.0	12.0
2527996	0.0	0.0	12.0
2527994	0.0	0.0	11.0
490095	0.0	0.0	12.0
1297742	0.0	0.0	12.0
1521117	0.0	0.0	23.0
1332188	0.0	0.0	11.0
